step,lyap_E,mse,T_max,T_mean,overheat_frac,mean_ctrl,cooling_power,heat_removed,TV
898,0.00024081775433881715,0.0004816355086776343,52.371743665437265,31.45609391332777,0.0417,0.0011225992344894727,0.251691668184246,0.25169166818424604,0.0004817257210440432
899,0.00024189270982285488,0.00048378541964570976,52.38338683844484,31.460641381906516,0.0419,0.001130507227685547,0.25352353449761805,0.25352353449761805,0.0004846330975728259
900,0.00024296670198434338,0.00048593340396868676,52.3949843207875,31.465187063891342,0.042,0.0011384460526967066,0.25536289731880313,0.25536289731880313,0.00048754861470662596
901,0.0002440397097135199,0.0004880794194270398,52.4065361353882,31.46973095471786,0.042,0.001146415750797486,0.25720976377706906,0.25720976377706906,0.0004904722189319795
902,0.00024511169478337304,0.0004902233895667461,52.41804230564794,31.474273049839937,0.0421,0.0011544161643695368,0.25906410434476934,0.25906410434476934,0.000493403857730917
903,0.0002461825721015913,0.0004923651442031826,52.42950285544461,31.47881334472568,0.0422,0.0011624471723061182,0.26092589611122635,0.26092589611122635,0.0004963434787951337
904,0.00024725228685338474,0.0004945045737067695,52.44091780913193,31.483351834855196,0.0423,0.0011705086746589951,0.26279511997776733,0.2627951199777674,0.0004992910301520235
905,0.0002483208198806647,0.0004966416397613294,52.45228719153831,31.487888515707517,0.0423,0.0011786006901321289,0.26467177860343616,0.2646717786034362,0.0005022464602474423
906,0.0002493881427194645,0.000498776285438929,52.46361102796573,31.492423382776533,0.0424,0.0011867230933265993,0.26655584809021093,0.26655584809021093,0.0005052097176097663
907,0.000250454186723156,0.000500908373446312,52.47488934418864,31.496956431572187,0.0427,0.001194875748542074,0.2684473025504574,0.26844730255045746,0.000508180750841836
908,0.00025151887430925455,0.0005030377486185091,52.48612216645278,31.501487657597742,0.043,0.0012030587263062837,0.2703461539688351,0.2703461539688351,0.0005111595086297833
909,0.0002525822341065656,0.0005051644682131312,52.49730952147411,31.506017056329235,0.0431,0.0012112722835577907,0.2722524486296228,0.2722524486296228,0.0005141459397307124
910,0.0002536442942517674,0.0005072885885035348,52.50845143643761,31.51054462324712,0.0431,0.001219516389856537,0.2741661799506542,0.2741661799506542,0.0005171399929689323
911,0.00025470499664442846,0.0005094099932888569,52.51954793899616,31.515070353842468,0.0435,0.0012277909597146956,0.27608733115881484,0.2760873311588149,0.0005201416172508186
912,0.00025576430534066363,0.0005115286106813273,52.53059905726937,31.5195942436074,0.0436,0.0012360959944018358,0.2780159013680564,0.27801590136805643,0.0005231507615651555
913,0.0002568222097308767,0.0005136444194617534,52.54160481984243,31.52411628801098,0.0438,0.0012444317135519227,0.2799519298580511,0.2799519298580511,0.0005261673847562105
914,0.0002578787361695662,0.0005157574723391324,52.552565255764925,31.528636482525933,0.0439,0.001252798094549555,0.28189541133156093,0.281895411331561,0.0005291914276136151
915,0.00025893383939846906,0.0005178676787969381,52.56348039454966,31.53315482262399,0.0441,0.0012611951576745983,0.2838463483469827,0.2838463483469827,0.0005322231565746312
916,0.00025998753012060105,0.0005199750602412021,52.57435026617147,31.53767130377508,0.0441,0.0012696229305684506,0.2858047447712961,0.2858047447712961,0.0005352627612385343
917,0.00026103979248977765,0.0005220795849795553,52.58517490106605,31.54218592146444,0.0441,0.0012780812859237295,0.28777057591526484,0.2877705759152649,0.0005383096334893483
918,0.00026209056173164664,0.0005241811234632933,52.595954330128706,31.54669867119809,0.0442,0.0012865700474612406,0.2897438079850539,0.2897438079850539,0.0005413637228170191
919,0.00026313977093136916,0.0005262795418627383,52.6066885847132,31.551209548499994,0.0443,0.0012950890653578547,0.291724411947603,0.29172441194760307,0.0005444249788016514
920,0.0002641873802155514,0.0005283747604311028,52.61737769663049,31.555718548894994,0.0443,0.001303638344561811,0.29371238717708886,0.2937123871770889,0.0005474935900768788
921,0.0002652333573528315,0.000530466714705663,52.62802169814754,31.560225667925177,0.0443,0.0013122177420377323,0.2957077057754328,0.2957077057754328,0.0005505697499787363
922,0.0002662776381783752,0.0005325552763567504,52.63862062198605,31.564730901153506,0.0444,0.00132082708227741,0.2977103337755493,0.2977103337755493,0.0005536540635867231
923,0.00026732016237690764,0.0005346403247538153,52.64917450132123,31.56923424415618,0.0446,0.0013294662598375851,0.29972025000731845,0.29972025000731845,0.0005567457494914036
924,0.00026836085295684885,0.0005367217059136977,52.65968336978054,31.573735692508105,0.0449,0.0013381353006630765,0.30173745741799235,0.30173745741799235,0.0005598445813044723
925,0.0002693997118467629,0.0005387994236935258,52.67014726144239,31.57823524179429,0.045,0.0013468341281562479,0.30376194004688084,0.3037619400468809,0.0005629507045339154
926,0.0002704367457329682,0.0005408734914659364,52.6805662108349,31.582732887572732,0.0451,0.001355563001778874,0.3057937437362378,0.3057937437362378,0.0005660643436587827
927,0.00027147196597687533,0.0005429439319537507,52.690940252934645,31.587228625420575,0.0453,0.0013643217628244273,0.30783283738976264,0.3078328373897627,0.0005691855738537656
928,0.000272505317669519,0.000545010635339038,52.70126942316537,31.591722450917302,0.0453,0.0013731104056230342,0.30987921799313783,0.3098792179931379,0.0005723140344561374
929,0.0002735367389159679,0.0005470734778319358,52.71155375739667,31.596214359646204,0.0456,0.0013819289109151184,0.3119328799949636,0.3119328799949636,0.0005754496218394568
930,0.0002745662682990195,0.000549132536598039,52.721793291942745,31.600704347175697,0.0457,0.0013907774292709868,0.31399384905139777,0.31399384905139777,0.0005785925138977223
931,0.00027559389587220517,0.0005511877917444103,52.73198806356103,31.60519240908499,0.0458,0.001399655878617584,0.316062107996911,0.316062107996911,0.000581742716251159
932,0.00027661958508476344,0.0005532391701695269,52.74213810945094,31.609678540966083,0.046,0.0014085641590607057,0.3181376363153729,0.3181376363153729,0.0005849004780428993
933,0.00027764327865052426,0.0005552865573010485,52.752243467252505,31.61416273841491,0.0462,0.001417502251649492,0.320220428318495,0.32022042831849507,0.0005880653864388013
934,0.0002786649517298218,0.0005573299034596436,52.762304175045045,31.618644997017686,0.0464,0.0014264702609598104,0.32231050102064634,0.3223105010206464,0.0005912373921242446
935,0.00027968460363325616,0.0005593692072665123,52.77232027134584,31.62312531235715,0.0465,0.0014354682350600624,0.32440786103277197,0.32440786103277197,0.0005944168510047725
936,0.00028070223776537734,0.0005614044755307547,52.78229179510878,31.62760368002018,0.0465,0.001444496153332862,0.32651250229718337,0.32651250229718337,0.000597603462768803
937,0.0002817178378885396,0.0005634356757770792,52.792218785722994,31.63208009561176,0.0467,0.001453553868923507,0.3286243954647743,0.32862439546477434,0.0006007974849724034
938,0.0002827313427438664,0.0005654626854877328,52.80210128301149,31.63655455475417,0.0468,0.0014626412425458736,0.33074351248733314,0.33074351248733314,0.000603998825572752
939,0.00028374272022272225,0.0005674854404454445,52.81193932722977,31.641027053064636,0.047,0.0014717583383329806,0.33286986268653285,0.3328698626865329,0.0006072072260027768
940,0.00028475193246786266,0.0005695038649357253,52.82173295906447,31.645497586154686,0.047,0.0014809052256828496,0.3350034563377361,0.3350034563377361,0.0006104226338535877
941,0.00028575900007701805,0.0005715180001540361,52.83148221963193,31.649966149654798,0.0471,0.0014900817510224093,0.3371442626515575,0.33714426265155756,0.0006136449969899841
942,0.0002867638421645383,0.0005735276843290766,52.841187150476806,31.654432739207824,0.0474,0.0014992878212298254,0.33929226187686834,0.33929226187686834,0.0006168742634070197
943,0.00028776642523516946,0.0005755328504703389,52.850847793570644,31.658897350463974,0.0474,0.001508523388490362,0.3414474425353787,0.34144744253537873,0.0006201103812026838
944,0.00028876670717912096,0.0005775334143582419,52.86046419131048,31.66335997907108,0.0474,0.0015177884936520163,0.34360980942073327,0.3436098094207333,0.0006233536096249537
945,0.00028976471090056246,0.0005795294218011249,52.87003638651736,31.66782062069899,0.0475,0.0015270829568408376,0.34577932665264427,0.34577932665264427,0.0006266036784942428
946,0.0002907603741731656,0.0005815207483463312,52.879564422434946,31.672279271033524,0.0477,0.001536406653292014,0.3479559684000817,0.3479559684000817,0.0006298604461754832
947,0.00029175365773750396,0.0005835073154750079,52.889048342728,31.67673592577214,0.0477,0.0015457594982765427,0.35013971613208383,0.35013971613208383,0.000633123861703794
948,0.00029274454569206326,0.0005854890913841265,52.898488191480965,31.68119058061404,0.0477,0.0015551414963233957,0.35233056769307797,0.35233056769307797,0.0006363938743440263
949,0.0002937330007425219,0.0005874660014850438,52.907884013196444,31.685643231280736,0.0479,0.0015645524665864792,0.3545284867684421,0.3545284867684421,0.0006396704424712022
950,0.00029471895260706763,0.0005894379052141353,52.91723585279373,31.690093873503855,0.0481,0.0015739923386053718,0.3567334572686899,0.3567334572686899,0.0006429535077380954
951,0.0002957023872664426,0.0005914047745328852,52.92654375560729,31.69454250300696,0.0483,0.0015834612070079928,0.35894549344598997,0.35894549344599,0.0006462430190438894
952,0.00029668331364945255,0.0005933666272989051,52.93580776738527,31.698989115517207,0.0484,0.0015929590610489718,0.36116459015457464,0.36116459015457464,0.0006495389259496779
953,0.00029766172980775325,0.0005953234596155065,52.94502793428793,31.70343370676362,0.0485,0.0016024859054007677,0.36339074504980173,0.36339074504980173,0.0006528411781179114
954,0.00029863760724952956,0.0005972752144990591,52.95420430288613,31.70787627248448,0.0486,0.0016120416781829146,0.3656239435082206,0.36562394350822064,0.0006561497253126548
955,0.00029961091913255605,0.0005992218382651121,52.96333692015979,31.712316808430817,0.0488,0.0016216262863396455,0.3678641651142118,0.3678641651142119,0.000659464517516748
956,0.00030058163994540614,0.0006011632798908123,52.97242583349628,31.716755310356465,0.0489,0.0016312397268955256,0.37011140597720477,0.3701114059772048,0.0006627855046676854
957,0.0003015497410603831,0.0006030994821207662,52.981471090688885,31.72119177402544,0.0489,0.0016408819302376517,0.3723656499108699,0.3723656499108699,0.0006661126367644653
958,0.0003025151700374301,0.0006050303400748602,52.990472739935186,31.725626195214474,0.049,0.001650552804528983,0.3746268765781123,0.37462687657811233,0.0006694458639796336
959,0.00030347790913510647,0.0006069558182702129,52.99943082983549,31.73005856971696,0.049,0.0016602522220642878,0.3768950589697906,0.3768950589697906,0.0006727851365883713
960,0.0003044379217400828,0.0006088758434801656,53.0083454093912,31.73448889334301,0.049,0.0016699800552548581,0.37917017003075437,0.3791701700307544,0.0006761304049687082
961,0.0003053951652909485,0.000610790330581897,53.01721652800317,31.7389171619255,0.0491,0.001679736122005669,0.381452172595534,0.38145217259553404,0.0006794818808630936
962,0.0003063495752141806,0.0006126991504283613,53.026085365346844,31.74334337131513,0.0493,0.001689520285707258,0.3837410377823887,0.38374103778238877,0.0006828394416551553
963,0.0003073010772812614,0.0006146021545625228,53.03500094253643,31.74776751736044,0.0493,0.001699332590997939,0.3860367700053916,0.3860367700053916,0.0006862028506139836
964,0.00030824970382680296,0.0006164994076536059,53.04387348966729,31.75218959592717,0.0493,0.0017091729068683499,0.38833934132506326,0.38833934132506326,0.0006895720585250274
965,0.0003091954177713543,0.0006183908355427086,53.05270305615823,31.756609602904017,0.0494,0.0017190410513535938,0.39064871434504905,0.3906487143450491,0.0006929470162755158
966,0.00031013816504904854,0.0006202763300980971,53.0614896918149,31.76102753420188,0.0496,0.0017289368491169251,0.39296485280307786,0.3929648528030779,0.0006963276876086141
967,0.00031107789787329914,0.0006221557957465983,53.07023344682816,31.765443385725927,0.0499,0.0017388603787235784,0.39528776709459346,0.39528776709459346,0.000699714226662328
968,0.00031201460466288936,0.0006240292093257787,53.07893437177246,31.769857153383743,0.0501,0.0017488116444818206,0.39761745393751974,0.3976174539375198,0.0007031065830355959
969,0.0003129482651408801,0.0006258965302817602,53.08759251760417,31.774268833070447,0.0501,0.0017587907857946992,0.39995393489661596,0.39995393489661596,0.0007065050123225192
970,0.00031387893633342385,0.0006277578726668477,53.09620793565995,31.77867842069525,0.0503,0.0017687977017436828,0.4022971873042443,0.4022971873042443,0.0007099096392581026
971,0.0003148065752763383,0.0006296131505526766,53.104780677655036,31.783085912184184,0.0504,0.0017788322668726656,0.40464718390627624,0.40464718390627624,0.0007133201525456646
972,0.0003157311396790713,0.0006314622793581426,53.1133107956816,31.787491303466524,0.0505,0.0017888944789830952,0.4070039200821831,0.4070039200821831,0.0007167365015006712
973,0.00031665260290474257,0.0006333052058094851,53.12179834220704,31.791894590480858,0.0507,0.0017989842809623038,0.40936738106747356,0.4093673810674736,0.0007201586355397385
974,0.00031757096624340455,0.0006351419324868091,53.13024337007229,31.79629576917164,0.0507,0.0018091016476581147,0.41173755793343464,0.41173755793343464,0.0007235867219518336
975,0.0003184862350538391,0.0006369724701076782,53.13864593249011,31.80069483549298,0.0509,0.0018192465189279916,0.4141144352856011,0.41411443528560116,0.0007270208517256649
976,0.0003193983798842407,0.0006387967597684814,53.14700608304336,31.80509178540646,0.0512,0.0018294188557298214,0.41649800156202355,0.41649800156202355,0.0007304610910500112
977,0.00032030738742567274,0.0006406147748513455,53.15532387568331,31.809486614864255,0.0512,0.001839618770788108,0.4188882731049157,0.4188882731049157,0.0007339070402714575
978,0.0003212132691381913,0.0006424265382763826,53.16359936472787,31.813879319830715,0.0515,0.0018498461824154977,0.42128523049449385,0.4212852304944939,0.0007373585294757228
979,0.0003221159884655898,0.0006442319769311796,53.17183260485991,31.818269896290005,0.0517,0.0018601009395577204,0.42368884148171027,0.4236888414817103,0.0007408155095525537
980,0.00032301548568791123,0.0006460309713758225,53.180023651125445,31.822658340206637,0.0518,0.0018703832484387103,0.4260991395275503,0.42609913952755035,0.0007442779315211295
981,0.00032391178354265076,0.0006478235670853015,53.188172558931946,31.827044647546582,0.0518,0.0018806931246327337,0.4285161230307715,0.4285161230307716,0.0007477457465024072
982,0.0003248049119601551,0.0006496098239203102,53.19627938404655,31.831428814298143,0.0519,0.001891030394777166,0.4309397555886837,0.4309397555886837,0.0007512189057131775
983,0.0003256948302646421,0.0006513896605292842,53.20434418259431,31.835810836469346,0.052,0.001901394908925348,0.4333700050281454,0.4333700050281454,0.0007546973604634731
984,0.00032658150777387763,0.0006531630155477553,53.21236701105646,31.840190710076975,0.0523,0.0019117866174627118,0.43580685758066284,0.43580685758066284,0.0007581810621715815
985,0.0003274649105780142,0.0006549298211560284,53.22034792626858,31.84456843114334,0.0523,0.0019222054999220915,0.4382503048018043,0.4382503048018043,0.0007616699623582767
986,0.00032834503784946907,0.0006566900756989381,53.22828698541888,31.848943995693322,0.0523,0.0019326515626316703,0.4407003431596352,0.44070034315963524,0.000765164012647146
987,0.00032922187991018935,0.0006584437598203787,53.2361842460464,31.853317399775634,0.0524,0.0019431246199329213,0.4431569337457951,0.4431569337457952,0.0007686631647671671
988,0.00033009538965761605,0.0006601907793152321,53.244039766039194,31.85768863945803,0.0524,0.0019536245295606815,0.44562004555920737,0.4456200455592074,0.0007721673705546864
989,0.00033096553839359133,0.0006619310767871827,53.2518536036326,31.862057710824917,0.0524,0.0019641511716292255,0.44808965166155956,0.4480896516615596,0.0007756765819542655
990,0.0003318322851254974,0.0006636645702509948,53.259625817407404,31.866424609984527,0.0525,0.001974704361159754,0.45056571307380183,0.45056571307380183,0.0007791907510179509
991,0.0003326955811721109,0.0006653911623442218,53.26735646628807,31.870789333066124,0.0526,0.0019852839392841505,0.45304819554485737,0.4530481955448574,0.0007827098299061199
992,0.00033355538985087627,0.0006671107797017525,53.27504560954093,31.875151876213856,0.0527,0.001995889802868493,0.45553707501898005,0.4555370750189801,0.0007862340727683656
993,0.00033441163909949794,0.0006688232781989959,53.282693306772394,31.879512235574307,0.0527,0.002006521961913616,0.45803234821314465,0.45803234821314465,0.0007897634012266272
994,0.00033526437221807537,0.0006705287444361507,53.29029961792713,31.88387040731681,0.0527,0.0020171802426262224,0.46053397799078183,0.4605339779907819,0.0007932978012892674
995,0.00033611354449341495,0.0006722270889868299,53.29786460328628,31.888226387634617,0.0528,0.0020278644607314325,0.46304192521326104,0.46304192521326104,0.0007968378991104888
996,0.00033695907228799895,0.0006739181445759979,53.30538832346563,31.892580172737816,0.0529,0.0020385744972623875,0.46555616268830735,0.4655561626883074,0.0008003828725599163
997,0.00033780095121418036,0.0006756019024283607,53.31287083941382,31.896931758847476,0.0529,0.002049310285275434,0.4680766727458541,0.4680766727458541,0.0008039326727900733
998,0.00033863918087779783,0.0006772783617555957,53.32031221241053,31.90128114220615,0.053,0.0020600716642067084,0.47060342044220976,0.4706034204422098,0.0008074872515121907
999,0.0003394736771140411,0.0006789473542280823,53.32771250406468,31.905628319072964,0.0532,0.0020708585176919215,0.4731363789010093,0.4731363789010093,0.0008110466962779207
1000,0.0003403044162370544,0.0006806088324741088,53.335071776312574,31.90997328571154,0.0533,0.0020816708389065136,0.47567554135801365,0.47567554135801365,0.0008146110216221563
1001,0.00034113139750157663,0.0006822627950031533,53.342390091416156,31.914316038400155,0.0534,0.002092508529495889,0.47822088417666736,0.4782208841766674,0.0008181801783790711
1002,0.0003419546035594658,0.0006839092071189316,53.34966751196113,31.91865657342879,0.0535,0.002103371518229438,0.4807723886632474,0.48077238866324745,0.0008217541180466064
1003,0.0003427740018778024,0.0006855480037556048,53.35690410085476,31.92299488710006,0.0536,0.002114259724846442,0.48333003442387074,0.48333003442387074,0.0008253328012247216
1004,0.0003435896055038854,0.0006871792110077708,53.364099921316914,31.927330975727465,0.0539,0.0021251730857067977,0.48589380416184996,0.48589380416184996,0.0008289166728136335
1005,0.00034440138692575016,0.0006888027738515003,53.37125503688214,31.931664835631686,0.0539,0.002136111570740597,0.48846368663758494,0.488463686637585,0.0008325053934100149
1006,0.0003452093509589746,0.0006904187019179492,53.378369511398425,31.935996463136224,0.0541,0.0021470751895577775,0.4910396778984478,0.4910396778984478,0.0008360989140643032
1007,0.00034601349853257535,0.0006920269970651507,53.38544340902574,31.940325854576116,0.0544,0.0021580638731849818,0.493621759504283,0.493621759504283,0.0008396971856735548
1008,0.00034681376150868013,0.0006936275230173603,53.392476794234526,31.944653006281516,0.0545,0.0021690777012911134,0.49620994034347976,0.4962099403434798,0.0008433001599034447
1009,0.00034761020494954165,0.0006952204098990833,53.39946973180414,31.948977914581775,0.0545,0.0021801167165670025,0.4988042225166433,0.49880422251664336,0.0008469077884978351
1010,0.0003484028522563057,0.0006968057045126114,53.40642228682122,31.95330057583049,0.0547,0.0021911807348445693,0.5014045663549543,0.5014045663549545,0.0008505200233055541
1011,0.00034919159349649907,0.0006983831869929981,53.41333452467801,31.957620986394083,0.0549,0.0022022696759877694,0.5040109512681081,0.5040109512681081,0.0008541368162807924
1012,0.0003499764312649967,0.0006999528625299934,53.42020651107069,31.96193914264268,0.055,0.0022133835423809394,0.5066233718220716,0.5066233718220716,0.0008577581194835147
1013,0.00035075734946249235,0.0007015146989249847,53.42703831199767,31.966255040954607,0.055,0.002224522295962616,0.5092418151193395,0.5092418151193395,0.0008613838850822821
1014,0.00035153440148253436,0.0007030688029650687,53.43382999375786,31.970568677726167,0.0553,0.002235685810105067,0.5118662519317945,0.5118662519317945,0.0008650141641378421
1015,0.00035230751422555715,0.0007046150284511143,53.44058162294892,31.974880049351718,0.0553,0.0022468741390893397,0.5144966862789271,0.5144966862789271,0.0008686490463270639
1016,0.00035307673526085943,0.0007061534705217189,53.44729326646553,31.979189152243627,0.0553,0.0022580871563446974,0.5171330888824963,0.5171330888824963,0.0008722882493266474
1017,0.000353842048592408,0.000707684097184816,53.453964991497614,31.98349598283876,0.0555,0.0022693246771037286,0.519775419699052,0.519775419699052,0.0008759317259394125
1018,0.00035460340357934534,0.0007092068071586907,53.460596865528586,31.98780053759081,0.0555,0.0022805865860411187,0.5224236514053715,0.5224236514053715,0.0008795794290783147
1019,0.0003553607962067198,0.0007107215924134396,53.46718895633356,31.992102812963573,0.0557,0.0022918728290587526,0.5250777679070047,0.5250777679070047,0.0008832313117691972
1020,0.0003561142077889611,0.0007122284155779222,53.47374133197757,31.9964028054293,0.0559,0.002303183367388414,0.527737755900908,0.527737755900908,0.00088688764832812
1021,0.00035686363658236735,0.0007137272731647347,53.4802540608138,32.00070051146583,0.056,0.00231451818806467,0.5304036068154548,0.5304036068154548,0.0008905481016930342
1022,0.0003576090864928068,0.0007152181729856136,53.48672721148177,32.00499592755952,0.0561,0.002325877251654818,0.5330753071951063,0.5330753071951063,0.0008942125948640872
1023,0.00035835055087968823,0.0007167011017593765,53.49316085290555,32.00928905021017,0.0562,0.0023372604743718012,0.5357528353983596,0.5357528353983597,0.0008978814156001337
1024,0.0003590880153766217,0.0007181760307532434,53.499555054291946,32.01357987593686,0.0564,0.002348667719558479,0.5384361600184042,0.5384361600184042,0.000901554490992916
1025,0.0003598214146217246,0.0007196428292434492,53.505909885128716,32.01786840125814,0.0566,0.002360099030413079,0.5411252827077282,0.5411252827077282,0.0009052316654710286
1026,0.00036055072516262207,0.0007211014503252441,53.51222541518275,32.02215462269182,0.0567,0.0023715544520160523,0.5438202054695682,0.5438202054695682,0.0009089128919080188
1027,0.0003612760026486308,0.0007225520052972615,53.51850171449825,32.026438536773135,0.0567,0.0023830338647037367,0.54652089997746,0.54652089997746,0.000912598263135715
1028,0.0003619972386023969,0.0007239944772047938,53.524738853394936,32.030720140056076,0.0569,0.002394537137184336,0.549227335720941,0.549227335720941,0.0009162882536615942
1029,0.0003627143413013119,0.0007254286826026238,53.53093690246621,32.03499942910393,0.057,0.0024060642244534206,0.5519394980197874,0.5519394980197874,0.0009199827040455065
1030,0.00036342736787835353,0.0007268547357567071,53.53709593257735,32.03927640049106,0.0571,0.002417615064493276,0.5546573690388407,0.5546573690388408,0.0009236812086348562
1031,0.000364136320877026,0.000728272641754052,53.54321601486368,32.04355105080445,0.0573,0.002429189582740346,0.5573809286084253,0.5573809286084253,0.0009273837196737047
1032,0.00036484114079650046,0.0007296822815930009,53.54929722072875,32.04782337664143,0.0573,0.0024407877245414566,0.5601101601914631,0.5601101601914631,0.000931090189686146
1033,0.00036554184250466026,0.0007310836850093205,53.555339621842506,32.0520933746165,0.0573,0.0024524093737906877,0.5628450359176306,0.5628450359176306,0.0009348005718235803
1034,0.0003662384326523572,0.0007324768653047144,53.56134329013949,32.056361041369094,0.0573,0.002464054344154395,0.5655855149411504,0.5655855149411504,0.0009385148194953162
1035,0.00036693087700509004,0.0007338617540101801,53.567308297816986,32.06062637356362,0.0574,0.0024757224497054912,0.568331556431473,0.568331556431473,0.0009422328862207065
1036,0.000367619141210197,0.000735238282420394,53.57323471733319,32.06488936788863,0.0575,0.0024874135123175833,0.5710831209345287,0.5710831209345288,0.0009459547271345472
1037,0.00036830317906109045,0.0007366063581221809,53.57912262140542,32.06915002104551,0.0576,0.0024991274556432227,0.5738401876766296,0.5738401876766296,0.0009496805255118034
1038,0.00036898294492536073,0.0007379658898507215,53.584972083008225,32.07340832974409,0.0578,0.0025108642445023717,0.5766027434350399,0.5766027434350399,0.0009534101537064017
1039,0.0003696584888362969,0.0007393169776725938,53.59078317537161,32.07766429070939,0.0581,0.002522623782126046,0.5793707636297324,0.5793707636297324,0.0009571437883327013
1040,0.00037032976977910084,0.0007406595395582017,53.596555971979186,32.08191790065599,0.0581,0.002534406203830446,0.582144266376663,0.5821442663766632,0.0009608811534449786
1041,0.00037099683820258174,0.0007419936764051635,53.60229054656634,32.08616915631182,0.0582,0.002546211429420083,0.5849232301576863,0.5849232301576863,0.0009646222645607056
1042,0.00037165969419814806,0.0007433193883962961,53.60798697311838,32.090418054427104,0.0584,0.0025580392982844694,0.5877076186056781,0.5877076186056781,0.0009683670748229789
1043,0.0003723182842035977,0.0007446365684071954,53.61364532586875,32.09466459175926,0.0584,0.0025698897863145943,0.5904974204364153,0.5904974204364153,0.0009721155374398943
1044,0.0003729726061164843,0.0007459452122329686,53.61926567929718,32.09890876507946,0.0584,0.0025817628103082775,0.5932926134847631,0.5932926134847631,0.0009758676057575684
1045,0.0003736226808109199,0.0007472453616218398,53.624848108127814,32.10315057118401,0.0586,0.002593658184152045,0.5960931566081877,0.5960931566081877,0.0009796232332433244
1046,0.0003742684656993097,0.0007485369313986194,53.63039268732745,32.10739000689109,0.0586,0.0026055757516082346,0.5988990141067978,0.5988990141067978,0.000983382373485147
1047,0.00037490989831185333,0.0007498197966237067,53.63589949210365,32.11162706902616,0.0589,0.002617515488308942,0.6017101745132056,0.6017101745132056,0.0009871449802027494
1048,0.00037554701603744313,0.0007510940320748863,53.64136859790292,32.11586175442415,0.0591,0.002629477351199745,0.6045266228990488,0.6045266228990489,0.0009909110072232282
1049,0.0003761797988889697,0.0007523595977779394,53.6468000804089,32.12009405991768,0.0594,0.0026414614029028334,0.6073483637838138,0.6073483637838138,0.000994680408499345
1050,0.0003768082757059642,0.0007536165514119284,53.65219401554051,32.12432398233773,0.0596,0.0026534677003920274,0.6101754006543044,0.6101754006543044,0.0009984531746637837
1051,0.00037743248555191603,0.0007548649711038321,53.657550479450116,32.1285515185187,0.0596,0.0026654962546809303,0.6130077285533354,0.6130077285533355,0.0010022294180452916
1052,0.0003780524580856083,0.0007561049161712166,53.662869548521705,32.13277666530509,0.0598,0.002677547016458559,0.6158453314166391,0.6158453314166391,0.0010060090905589759
1053,0.00037866817333530415,0.0007573363466706083,53.66815129936905,32.13699941955971,0.0599,0.002689619861741762,0.6186881794166614,0.6186881794166615,0.0010097921460364607
1054,0.00037927962504644006,0.0007585592500928801,53.67339580883387,32.14121977815104,0.06,0.0027017147815806093,0.6215362638740347,0.6215362638740348,0.0010135785379896127
1055,0.0003798867833041158,0.0007597735666082316,53.678603153984,32.14543773796198,0.06,0.0027138316878652048,0.6243895615354528,0.6243895615354528,0.0010173682208535117
1056,0.00038048963842976773,0.0007609792768595355,53.683773412111556,32.14965329589601,0.0603,0.0027259704359938854,0.6272480387243656,0.6272480387243656,0.0010211611491819663
1057,0.00038108820421430423,0.0007621764084286085,53.6889066607311,32.15386644887279,0.0603,0.002738130922913704,0.6301116693649209,0.6301116693649209,0.001024957277647695
1058,0.0003816824910707032,0.0007633649821414064,53.6940029775778,32.15807719381381,0.0604,0.002750313174182743,0.6329804510419003,0.6329804510419003,0.0010287565658597799
1059,0.0003822724917199918,0.0007645449834399836,53.699062440605616,32.162285527663265,0.0604,0.0027625170269959354,0.6358543466760436,0.6358543466760436,0.0010325589705759337
1060,0.00038285818423474885,0.0007657163684694977,53.70408512798542,32.166491447382825,0.0605,0.0027747423662173236,0.6387333279225574,0.6387333279225574,0.0010363644406153978
1061,0.0003834395448836437,0.0007668790897672874,53.70907111810322,32.17069494994978,0.0607,0.002786989093039238,0.641617369409162,0.6416173694091621,0.00104017293113264
1062,0.0003840165514389463,0.0007680331028778926,53.71402048955825,32.174896032357594,0.0608,0.0027992571045360928,0.644506444977793,0.644506444977793,0.0010439843974018152
1063,0.00038458915903671957,0.0007691783180734391,53.71893332116122,32.179094691610786,0.0609,0.002811546344051701,0.6474005369624004,0.6474005369624004,0.0010477987947755288
1064,0.0003851573510053321,0.0007703147020106643,53.72380969193238,32.183290924723664,0.0611,0.0028238567659904777,0.6502996297119857,0.6502996297119857,0.0010516160787042341
1065,0.0003857211872415837,0.0007714423744831674,53.72864968109978,32.1874847287255,0.0612,0.002836188278753291,0.6532036990883278,0.6532036990883278,0.0010554362142769095
1066,0.0003862806822210778,0.0007725613644421555,53.73345336809735,32.19167610065318,0.0612,0.002848540856830391,0.6561127331034162,0.6561127331034162,0.0010592594206978853
1067,0.0003868358376180058,0.0007736716752360116,53.73822083256312,32.19586503756307,0.0614,0.0028609143678329646,0.659026700095038,0.6590267000950382,0.0010630855716620463
1068,0.00038738662373785133,0.0007747732474757027,53.74295215433734,32.20005153652447,0.0615,0.0028733087377410074,0.6619455791090343,0.6619455791090344,0.0010669146215773152
1069,0.0003879330239321779,0.0007758660478643558,53.747647413460655,32.20423559462362,0.0617,0.0028857238579379366,0.6648693428126708,0.6648693428126708,0.001070746524985035
1070,0.0003884750366117354,0.0007769500732234708,53.75230669017227,32.208417208956746,0.0617,0.002898159681415472,0.66779797518198,0.66779797518198,0.0010745812365577537
