step,mse_to_target,mean_control,smoothness,total_variation,max_field,energy_proxy
249,0.0068534937569369545,0.0349654361731667,0.45559213748730154,0.006790039855934862,0.2669873702205324,0.0349654361731667
250,0.00683924247608999,0.03494953217274077,0.456300824475303,0.006765678375315347,0.2677140137984452,0.03494953217274077
251,0.006825025435683378,0.0349336453486353,0.45702957195903926,0.006741562636005848,0.2684399585589369,0.0349336453486353
252,0.006810842540856082,0.034917775682299854,0.4577781226274163,0.006717706580090495,0.2691652031936159,0.034917775682299854
253,0.006796693697275472,0.03490192315520406,0.4585462232216023,0.006694128018438258,0.2698897464177282,0.03490192315520406
254,0.0067825788111298664,0.03488608774883752,0.45933362445801384,0.006670815695345841,0.27061358696980503,0.03488608774883753
255,0.006768497789121202,0.03487026944470987,0.4601400809529463,0.006647748602203308,0.2713367236113172,0.03487026944470987
256,0.00675445053845789,0.03485446822435067,0.46096535114881043,0.00662495334776431,0.27205915512633555,0.03485446822435067
257,0.006740436966847797,0.034838684069309456,0.46180919724193953,0.006602396727087467,0.27278088032119685,0.034838684069309456
258,0.006726456982491376,0.03482291696115569,0.4626713851119282,0.006580077388157056,0.27350189802417574,0.03482291696115569
259,0.0067125104940749325,0.03480716688147874,0.4635516842524697,0.006558026544630807,0.2742222070851625,0.03480716688147874
260,0.006698597410764041,0.034791433811887824,0.46444986770365576,0.006536226876454782,0.274941806375346,0.034791433811887824
261,0.006684717642197096,0.03477571773401207,0.46536571198570564,0.006514651688397745,0.27566069478690247,0.03477571773401208
262,0.006670871098478969,0.03476001862950043,0.46629899703409067,0.0064933071358469745,0.2763788712326895,0.03476001862950043
263,0.006657057690174825,0.03474433648002165,0.46724950613602423,0.006472209710523365,0.27709633464594546,0.034744336480021655
264,0.00664327732830405,0.03472867126726432,0.4682170258682839,0.006451329956318511,0.27781308397999377,0.03472867126726432
265,0.006629529924334302,0.03471302297293675,0.4692013460363359,0.006430678017972959,0.2785291182079527,0.034713022972936755
266,0.006615815390175678,0.03469739157876707,0.4702022596147315,0.006410256039958087,0.27924443632244983,0.03469739157876707
267,0.006602133638175006,0.03468177706650309,0.4712195626887484,0.0063900603223269025,0.2799590373353418,0.03468177706650309
268,0.006588484581110246,0.034666179417912356,0.4722530543972454,0.006370068586858462,0.2806729202774383,0.034666179417912356
269,0.006574868132185002,0.0346505986147821,0.47330253687670604,0.006350299238831807,0.2813860841982314,0.0346505986147821
270,0.006561284205023145,0.034635034638919225,0.47436781520644183,0.006330745962725509,0.28209852816562925,0.034635034638919225
271,0.006547732713663539,0.034619487472150275,0.47544869735492973,0.00631141138600573,0.28281025126569415,0.034619487472150275
272,0.00653421357255488,0.034603957096321435,0.4765449941272592,0.006292277706994458,0.28352125260238564,0.03460395709632144
273,0.006520726696550622,0.0345884434932985,0.47765651911366047,0.006273326142287827,0.2842315312973075,0.0345884434932985
274,0.006507272000904015,0.03457294664496683,0.4787830886390947,0.006254563049576855,0.2849410864894592,0.03457294664496683
275,0.006493849401263237,0.03455746653323135,0.4799245217138764,0.006236007934472137,0.2856499173349918,0.03455746653323135
276,0.006480458813666614,0.03454200314001655,0.48108063998531025,0.006217655383014028,0.2863580230069678,0.03454200314001655
277,0.006467100154537942,0.03452655644726641,0.48225126769031523,0.006199491193388218,0.28706540269512515,0.03452655644726641
278,0.006453773340681897,0.034511126436944456,0.48343623160901705,0.0061815406411361955,0.2877720556056453,0.034511126436944456
279,0.006440478289279525,0.03449571309103364,0.4846353610192851,0.006163808469588691,0.28847798096092514,0.03449571309103364
280,0.006427214917883835,0.03448031639153642,0.48584848765219457,0.006146255374066323,0.28918317799935295,0.03448031639153642
281,0.006413983144415455,0.03446493632047464,0.4870754456483907,0.0061288715935645215,0.2898876459750879,0.03446493632047464
282,0.006400782887158404,0.03444957285988962,0.488316071515339,0.00611166244926822,0.29059138415784364,0.03444957285988962
283,0.006387614064755897,0.034434225991842024,0.4895702040854368,0.006094647010388129,0.2912943918326752,0.03443422599184203
284,0.006374476596206275,0.034418895698411923,0.4908376844749721,0.006077829493108708,0.2919966682997697,0.034418895698411923
285,0.006361370400858991,0.034403581961698716,0.4921183560439061,0.0060612024267253355,0.29269821287424075,0.034403581961698716
286,0.006348295398410665,0.03438828476382118,0.49341206435646556,0.006044760752026979,0.2933990248859258,0.03438828476382118
287,0.006335251508901229,0.03437300408691733,0.4947186571425246,0.006028489021691041,0.29409910367918735,0.03437300408691734
288,0.0063222386527101385,0.03435773991314456,0.4960379842597583,0.0060124353789187,0.2947984486127176,0.03435773991314456
289,0.006309256750552645,0.03434249222467945,0.49736989765655315,0.005996581101453484,0.29549705905934587,0.03434249222467945
290,0.006296305723476155,0.034327261003717885,0.49871425133565606,0.005980906520544573,0.29619493440584976,0.034327261003717885
291,0.00628338549285664,0.03431204623247495,0.500070901318546,0.005965375057563735,0.2968920740527691,0.03431204623247495
292,0.006270495980395128,0.03429684789318497,0.5014397056105135,0.005949984623227331,0.29758847741422323,0.03429684789318497
293,0.006257637108114242,0.034281665968101414,0.502820524166431,0.00593475281531158,0.2982841439177315,0.034281665968101414
294,0.006244808798354819,0.03426650043949695,0.5042132188572,0.005919675384014927,0.29897907300403614,0.03426650043949695
295,0.006232010973772581,0.03425135128966338,0.5056176534368613,0.005904749551798381,0.2997061821171586,0.03425135128966338
296,0.006219243557334867,0.03423621850091163,0.50703369351035,0.0058899733671753385,0.30044241232485064,0.03423621850091164
297,0.00620650647231743,0.03422110205557174,0.508461206501887,0.005875334881987319,0.3011776881396326,0.03422110205557174
298,0.0061937996423012814,0.034206001935992804,0.509900061623989,0.005860869731059798,0.3019120113558303,0.034206001935992804
299,0.00618112299116961,0.03419091812454302,0.5113501298470844,0.005846564043044239,0.3026453837567319,0.03419091812454302
300,0.006168476443104731,0.0341758506036096,0.5128112838697224,0.0058324076322249525,0.3033778071146895,0.03417585060360961
301,0.006155859922585113,0.03416079935559879,0.5142833980893649,0.005818384377574117,0.3041092831912198,0.03416079935559879
302,0.006143273354382448,0.03414576436293583,0.5157663485737431,0.005804507239233956,0.304839813737104,0.03414576436293583
303,0.0061307166635587666,0.03413074560806495,0.5172600130327736,0.005790818888687235,0.30556940049248615,0.03413074560806495
304,0.006118189775463622,0.03411574307344933,0.5187642707910147,0.005777303881742361,0.3062980451869711,0.034115743073449334
305,0.006105692615731301,0.034100756741571085,0.5202790027606589,0.005763918421740016,0.30702574953972156,0.034100756741571085
306,0.006093225110278106,0.03408578659493128,0.521804091415043,0.005750660737472697,0.3077525152595536,0.03408578659493128
307,0.006080787185299669,0.03407083261604984,0.5233394207626713,0.005737537128366712,0.30847834404503205,0.034070832616049845
308,0.006068378767268314,0.034055894787465596,0.524884876321735,0.00572456115162907,0.3092032375845644,0.0340558947874656
309,0.006055999782930482,0.03404097309173621,0.5264403450951227,0.005711708995608461,0.3099271975564941,0.03404097309173622
310,0.006043650159304168,0.03402606751143824,0.5280057155459068,0.005698993982002213,0.3106502256291929,0.03402606751143824
311,0.006031329823676441,0.03401117802916697,0.5295808775732996,0.005686411537180249,0.31137232346115234,0.03401117802916697
312,0.006019038703600966,0.03399630462753655,0.531165722489067,0.005673931254429384,0.3120934927010744,0.033996304627536555
313,0.006006776726895611,0.0339814472891799,0.5327601429943908,0.005661594238523834,0.3128137349879611,0.03398144728917991
314,0.005994543821640052,0.033966605996748674,0.5343640331571697,0.005649385305883726,0.3135330519512038,0.033966605996748674
315,0.005982339916173454,0.033951780732913266,0.535977288389751,0.005637283885324021,0.3142514452106709,0.033951780732913266
316,0.0059701649390921695,0.033936971480362815,0.5375998054270829,0.005625299506895618,0.3149689163767954,0.033936971480362815
317,0.0059580188192474804,0.033922178221805106,0.5392314823052777,0.005613462677126859,0.3156854670506614,0.03392217822180511
318,0.005945901485743388,0.03390740093996664,0.5408722183405811,0.00560174705825991,0.31640109882408957,0.03390740093996665
319,0.005933812867934419,0.033892639617592576,0.5425219141087336,0.005590171213749976,0.31711581327972216,0.033892639617592576
320,0.005921752895423492,0.033877894237446665,0.5441804714247217,0.0055787464620585675,0.31782961199110715,0.033877894237446665
321,0.005909721498059799,0.03386316478231131,0.5458477933229042,0.005567453469564473,0.3185424965227816,0.03386316478231131
322,0.005897718605936738,0.033848451234987496,0.5475237840375142,0.005556270554472952,0.31925446843035415,0.033848451234987496
323,0.005885744149389863,0.033833753578294795,0.54920834898352,0.005545209660537003,0.3199655292605868,0.033833753578294795
324,0.005873798058994883,0.03381907179507132,0.5509013947378446,0.0055342751013482735,0.32067568055147616,0.03381907179507133
325,0.005861880265565684,0.03380440586817374,0.5526028290209325,0.005523464117742351,0.3213849238323335,0.03380440586817374
326,0.005849990700152379,0.033789755780477194,0.5543125606786582,0.005512782174574794,0.32209326062386473,0.0337897557804772
327,0.005838129294039412,0.03377512151487537,0.5560304996645689,0.005502198104497967,0.3228006924382488,0.03377512151487537
328,0.00582629597874366,0.03376050305428039,0.5577565570224539,0.005491712028573705,0.3235072207792163,0.03376050305428039
329,0.005814490686012589,0.033745900381622854,0.5594906448692364,0.00548133476068557,0.32421284714212656,0.033745900381622854
330,0.005802713347822436,0.03373131347985179,0.5612326763781776,0.005471059533246678,0.3249175730140447,0.03373131347985179
331,0.0057909638963764025,0.033716742331934633,0.5629825657623905,0.005460892969056325,0.32562139987381755,0.03371674233193464
332,0.005779242264102902,0.03370218692085723,0.564740228258653,0.005450836005285191,0.3263243291921489,0.03370218692085724
333,0.005767548383653819,0.0336876472296238,0.5665055801115182,0.005440900954152348,0.32702636243167427,0.0336876472296238
334,0.005755882187902794,0.03367312324125689,0.5682785385577134,0.005431053180603437,0.32772750104703513,0.03367312324125689
335,0.00574424360994355,0.03365861493879742,0.5700590218108226,0.005421298848616791,0.328427746484952,0.03365861493879742
336,0.005732632583088224,0.033644122305304607,0.5718469490462468,0.0054116352180953045,0.3291271001842972,0.03364412230530461
337,0.005721049040865739,0.03362964532385596,0.5736422403864365,0.005402056838627096,0.32982556357616694,0.03362964532385597
338,0.0057094929170202,0.03361518397754728,0.5754448168863918,0.005392573401968793,0.33052313808395273,0.03361518397754728
339,0.0056979641455093075,0.03360073824949262,0.5772546005194213,0.005383187430145061,0.3312198251234121,0.033600738249492626
340,0.0056864626605028,0.03358630812282425,0.5790715141631609,0.005373895890591832,0.3319156261027387,0.03358630812282426
341,0.005674988396380919,0.0335718935806927,0.5808954815858398,0.005364680094680663,0.33261054242263205,0.0335718935806927
342,0.005663541287732898,0.033557494606266634,0.5827264274327956,0.005355543533921403,0.33330457547636594,0.033557494606266634
343,0.0056521212693554715,0.033543111182732954,0.5845642772132281,0.005346495672539975,0.33399772664985716,0.033543111182732954
344,0.005640728276251408,0.03352874329329669,0.5864089572871907,0.005337542993361966,0.334689997321733,0.03352874329329669
345,0.005629362243628069,0.03351439092118102,0.5882603948528128,0.005328664664324748,0.33538138886339824,0.03351439092118102
346,0.00561802310689598,0.033500054049627234,0.5901185179337496,0.0053198724194845025,0.33607190263910186,0.033500054049627234
347,0.005606710801667425,0.033485732661894724,0.5919832553668539,0.005311179243792496,0.33676154000600256,0.033485732661894724
348,0.005595425263755074,0.03347142674126096,0.5938545367900664,0.005302581292152513,0.33745030231423434,0.03347142674126096
349,0.005584166429170611,0.03345713627102148,0.5957322926305192,0.005294078083370322,0.3381381909069712,0.03345713627102148
350,0.005572934234123394,0.033442861234489876,0.5976164540928492,0.005285670170375047,0.3388252071204912,0.033442861234489876
351,0.005561728615019134,0.033428601614997715,0.5995069531477175,0.005277365640312214,0.33951135228423995,0.033428601614997715
352,0.005550549508458589,0.0334143573958946,0.6014037225205286,0.005269155347116434,0.340196627720894,0.03341435739589461
353,0.005539396851236277,0.03340012856054812,0.6033066956803492,0.005261025586389707,0.3408810347464228,0.03340012856054812
354,0.005528270580339207,0.033385915092343815,0.6052158068290184,0.005252982481359258,0.341564574670151,0.033385915092343815
355,0.005517170632945643,0.03337171697468517,0.6071309908904498,0.005245019988880495,0.34224724879481977,0.033371716974685176
356,0.005506096946423843,0.0333575341909936,0.6090521835001171,0.005237132584959342,0.3429290584166474,0.0333575341909936
357,0.005495049458330876,0.03334336672470842,0.6109793209947257,0.0052293200837935944,0.34361000482538984,0.03334336672470842
358,0.005484028106411403,0.033329214559286814,0.61291234040206,0.00522158361073732,0.3442900893044003,0.033329214559286814
359,0.005473032828596506,0.033315077678203874,0.6148511794310074,0.005213951421683589,0.3449693131306887,0.033315077678203874
360,0.0054620635630025175,0.0333009560649525,0.6167957764617551,0.005206378976389474,0.34564767757498005,0.0333009560649525
361,0.005451120247929872,0.033286849703043436,0.618746070536155,0.005198881547501271,0.346325183901773,0.033286849703043436
362,0.005440202821861975,0.03327275857600524,0.620702001348253,0.005191473517735923,0.3470018333693974,0.03327275857600524
363,0.005429311223464086,0.03325868266738424,0.6226635092349833,0.005184143486706634,0.34767762723007123,0.03325868266738424
364,0.005418445391582206,0.033244621960744555,0.6246305351670186,0.005176884936195071,0.34835256672995774,0.033244621960744555
365,0.0054076052652420005,0.033230576439668036,0.6266030207397799,0.005169710804080194,0.3490266531092214,0.033230576439668036
366,0.005396790783647722,0.03321654608775428,0.6285809081645964,0.0051626077926346554,0.3496998876020834,0.03321654608775428
367,0.005386001886181146,0.033202530888620595,0.6305641402600174,0.0051555764232152235,0.3503722714368773,0.033202530888620595
368,0.005375238512400532,0.03318853082590197,0.6325526604432706,0.005148622431530533,0.35104380583610345,0.03318853082590197
369,0.005364500602039587,0.03317454588325109,0.6345464127218671,0.005141744147351334,0.35171449201648314,0.03317454588325109
370,0.005353788095006451,0.03316057604433826,0.636545341685344,0.0051349246426744405,0.3523843311890126,0.033160576044338266
371,0.0053431009313826845,0.033146621292851466,0.6385493924971508,0.005128167911122439,0.35305332455901617,0.033146621292851466
372,0.0053324390514222905,0.03313268161249627,0.6405585108866693,0.005121477644648946,0.3537214733261993,0.03313268161249628
373,0.005321802395550716,0.033118756986995866,0.6425726431413682,0.005114853172378753,0.35438877868470053,0.033118756986995866
374,0.005311190904363901,0.033104847400091,0.6445917360990895,0.005108293195900207,0.35505524182314385,0.033104847400091
375,0.0053006045186273195,0.033090952835539984,0.6466157371404634,0.005101819024655367,0.35572086392468977,0.033090952835539984
376,0.00529004317927503,0.03307707327711869,0.6486445941814494,0.005095431328075925,0.35638564616708657,0.03307707327711869
377,0.005279506827408754,0.03306320870862049,0.6506782556660023,0.005089120562338942,0.35704958972272066,0.03306320870862049
378,0.005268995404296954,0.033049359113856265,0.6527166705588594,0.005082887245010552,0.35771269575866693,0.033049359113856265
379,0.005258508851373922,0.03303552447665439,0.6547597883384468,0.005076718870509825,0.35837496543673814,0.03303552447665439
380,0.00524804711023889,0.033021704780860694,0.656807558989905,0.005070605660723512,0.3590363999135343,0.033021704780860694
381,0.0052376101226551345,0.033007900010338445,0.658859932998226,0.0050645650753566454,0.3596970003404915,0.033007900010338445
382,0.005227197830549118,0.03299411014896837,0.6609168613415074,0.005058586257692431,0.3603567678639302,0.03299411014896837
383,0.0052168101760096015,0.03298033518064857,0.6629782954843146,0.005052669493964736,0.36101570362510327,0.03298033518064858
384,0.005206447101286818,0.03296657508929456,0.665044187371152,0.005046833184466255,0.3616738087602433,0.03296657508929456
385,0.005196108548791606,0.03295282985883921,0.6671144894200435,0.005041049039480126,0.36233108440060996,0.03295282985883921
386,0.00518579446109459,0.03293909947323275,0.6691891545162132,0.00503532384187836,0.3629875316725366,0.03293909947323275
387,0.005175504780925354,0.032925383916442744,0.6712681360058748,0.005029661885888645,0.3636431516974765,0.03292538391644275
388,0.005165239451171622,0.032911683172454076,0.6733513876901162,0.005024065850967837,0.3642979455920488,0.032911683172454076
389,0.005154998414878466,0.03289799722526891,0.6754388638188876,0.005018528718631586,0.36495191446808384,0.03289799722526892
390,0.005144781615247498,0.03288432605890671,0.6775305190850848,0.005013054720931177,0.36560505943266847,0.03288432605890671
391,0.005134588995636091,0.03287066965740418,0.6796263086187285,0.005007626978598718,0.36625738158819043,0.03287066965740418
392,0.0051244204995566055,0.03285702800481527,0.6817261879812374,0.005002248913791061,0.3669088820323829,0.03285702800481527
393,0.005114276070675616,0.03284340108521116,0.6838301131597933,0.004996921106125677,0.3675595618583683,0.03284340108521116
394,0.005104155652813156,0.03282978888268021,0.6859380405617971,0.004991639724788997,0.36820942215470165,0.03282978888268021
395,0.005094059189941964,0.032816191381328005,0.6880499270094127,0.004986399835216749,0.3688584640054139,0.03281619138132801
396,0.005083986626186747,0.03280260856527726,0.6901657297341985,0.004981198668676391,0.36950668849005447,0.03280260856527726
397,0.005073937905823443,0.03278904041866784,0.6922854063718257,0.0049760456580910896,0.37015409668373384,0.03278904041866785
398,0.005063912973278499,0.03277548692565677,0.6944089149568775,0.004970946455541482,0.3708006896571653,0.03277548692565678
399,0.005053911773128146,0.03276194807041815,0.696536213917734,0.0049659030082288644,0.37144646847670665,0.03276194807041815
400,0.0050439342500977,0.03274842383714319,0.6986672620715374,0.004960913275645467,0.3720914342044016,0.032748423837143194
401,0.005033980349060856,0.03273491421004016,0.7008020186192346,0.004955964842872316,0.37273558789802047,0.03273491421004016
402,0.0050240500150389895,0.032721419173334404,0.702940443140701,0.004951065081345106,0.3733789306111006,0.032721419173334404
403,0.005014143193200478,0.032707938711268286,0.7050824955899395,0.004946207490071204,0.37402146339298686,0.032707938711268286
404,0.005004259828860015,0.03269447280810121,0.7072281362903544,0.004941390472095233,0.37466318728887105,0.03269447280810121
405,0.00499439986747794,0.03268102144810955,0.7093773259301005,0.004936609123455504,0.37530410333983166,0.032681021448109554
406,0.004984563254659578,0.03266758461558667,0.7115300255575044,0.004931867218649367,0.37594421258287286,0.03266758461558668
407,0.0049747499361545745,0.032654162294842935,0.7136861965765574,0.004927175472289587,0.37658351605096313,0.032654162294842935
408,0.00496495985785625,0.03264075447020559,0.7158458007424776,0.0049225364357732195,0.3772220147730738,0.03264075447020559
409,0.004955192965800956,0.032627361126018856,0.7180088001573425,0.004917956113320075,0.3778597097742171,0.032627361126018856
410,0.004945449206167426,0.03261398224664384,0.7201751572657881,0.004913428075049096,0.37849660207548386,0.03261398224664384
411,0.004935728525276169,0.03260061781645855,0.7223448348507749,0.004908946750898109,0.37913269269408073,0.03260061781645856
412,0.004926030869588815,0.032587267819857865,0.7245177960294193,0.0049045136065623135,0.37976798264336753,0.03258726781985787
413,0.004916356185707521,0.032573932241253496,0.7266940042488893,0.004900123516953053,0.38040247293289375,0.0325739322412535
414,0.004906704420374346,0.03256061106507403,0.7288734232823622,0.004895788121961268,0.381036164568435,0.03256061106507403
415,0.004897075520470649,0.03254730427576485,0.7310560172250463,0.0048915026607103465,0.381669058552029,0.032547304275764855
416,0.00488746943301649,0.032534011857788106,0.7332417504902612,0.004887256388893785,0.3823011558820114,0.032534011857788106
417,0.004877886105170035,0.032520733795622786,0.7354305878055797,0.004883052216406489,0.3829324575530513,0.032520733795622786
418,0.004868325484226967,0.032507470073764595,0.7376224942090267,0.004878894656203624,0.383562964556186,0.032507470073764595
419,0.004858787517619906,0.03249422067672602,0.739817435045338,0.004874784464134443,0.38419267787885614,0.03249422067672602
420,0.00484927215291783,0.03248098558903624,0.7420153759622738,0.00487071953095323,0.3848215985049399,0.03248098558903624
421,0.004839779337825507,0.03246776479524117,0.7442162829069895,0.004866689429576224,0.3854497274147874,0.03246776479524117
422,0.004830309020182924,0.0324545582799034,0.7464201221224598,0.00486269894563904,0.3860770655852543,0.03245455827990341
423,0.004820861147964733,0.03244136602760219,0.7486268601439582,0.004858750430071123,0.38670361398973546,0.03244136602760219
424,0.004811435669279694,0.032428188022933464,0.7508364637955878,0.004854839052380901,0.3873293735981982,0.032428188022933464
425,0.004802032532370121,0.03241502425050978,0.7530489001868654,0.004850969178144791,0.3879543453772152,0.03241502425050979
426,0.004792651685611346,0.03240187469496032,0.7552641367093572,0.00484715621534978,0.38857853028999706,0.03240187469496032
427,0.004783293077511167,0.03238873934093085,0.7574821410333615,0.004843390736330395,0.38921325497651715,0.03238873934093085
428,0.004773956656709329,0.03237561817308374,0.7597028811046449,0.004839670663748052,0.38984817943573163,0.032375618173083744
429,0.0047646423719769826,0.0323625111760979,0.7619263251412245,0.00483600130729148,0.3904823231873346,0.0323625111760979
430,0.004755350172216162,0.03234941833466879,0.7641524416301981,0.004832370172506077,0.39111568724629847,0.03234941833466879
431,0.004746080006459267,0.03233633963350844,0.7663811993246228,0.0048287743681679875,0.39174827262427214,0.032336339633508446
432,0.004736831823868547,0.032323275057345335,0.7686125672404368,0.004825224645074547,0.3923800803296099,0.032323275057345335
433,0.00472760557373559,0.03231022459092449,0.7708465146534296,0.0048217178999945855,0.39301111136739963,0.032310224590924495
434,0.004718401205480813,0.03229718821900738,0.7730830110962547,0.004818246420958704,0.39364136673949074,0.032297188219007386
435,0.004709218668652966,0.03228416592637194,0.7753220263554864,0.004814812546315942,0.394270847444522,0.03228416592637194
436,0.004700057912928632,0.032271157697812546,0.7775635304687215,0.004811423974975075,0.39489955447794883,0.032271157697812546
437,0.004690918888111731,0.032258163518139996,0.7798074937217198,0.004808077431407024,0.39552748883207023,0.032258163518139996
438,0.004681801544133039,0.03224518337218149,0.7820538866455893,0.0048047654098257436,0.39615465149605567,0.03224518337218149
439,0.004672705831049692,0.03223221724478062,0.7843026800140107,0.00480149243522468,0.39678104345597137,0.03223221724478063
440,0.004663631699044716,0.03221926512079735,0.7865538448405036,0.004798251525215848,0.3974066656948065,0.03221926512079735
441,0.004654579098426546,0.032206326985107975,0.7888073523757297,0.004795040252186762,0.39803151919249896,0.032206326985107975
442,0.0046455479796285535,0.032193402822605154,0.7910631741048378,0.0047918609810038044,0.39865560492596086,0.032193402822605154
443,0.00463653829320858,0.03218049261819782,0.7933212817448452,0.004788726844410258,0.39927892386910385,0.03218049261819782
444,0.004627549989848467,0.03216759635681125,0.7955816472420564,0.004785642642319029,0.39990147699286394,0.03216759635681125
445,0.004618583020353604,0.03215471402338698,0.7978442427695214,0.004782606804996802,0.4005232652652262,0.03215471402338698
446,0.0046096373356524665,0.032141845602882815,0.8001090407245264,0.0047795979244115655,0.40114428965124915,0.032141845602882815
447,0.004600712886796162,0.0321289910802728,0.8023760137261242,0.004776626295695875,0.40176455111308895,0.0321289910802728
448,0.004591809624957984,0.032116150440547185,0.8046451346126965,0.004773692638304315,0.40238405061002314,0.032116150440547185
449,0.00458292750143296,0.03210332366871248,0.8069163764395537,0.004770791380056812,0.40300278909847415,0.03210332366871248
450,0.004574066467637417,0.03209051074979136,0.8091897124765657,0.0047679311970757424,0.40362076753203274,0.03209051074979136
451,0.004565226475108539,0.03207771166882267,0.8114651162058287,0.00476511231920018,0.40423798686148105,0.03207771166882267
452,0.004556407475503929,0.03206492641086143,0.8137425613193644,0.004762331368158533,0.40485444803481524,0.03206492641086143
453,0.004547609420601181,0.03205215496097878,0.8160220217168493,0.00475957903516589,0.4054701519972682,0.03205215496097878
454,0.004538832262297452,0.032039397304262016,0.8183034715033801,0.004756850716626272,0.40608509969133183,0.032039397304262016
455,0.004530075952609033,0.0320266534258145,0.8205868849872657,0.004754157287504801,0.4066992920567789,0.0320266534258145
456,0.0045213404436709285,0.0320139233107557,0.8228722366778538,0.004751498863902668,0.407312730030685,0.0320139233107557
457,0.00451262568773644,0.03200120694422118,0.8251595012833856,0.004748866460577029,0.4079254145474503,0.03200120694422118
458,0.004503931637176748,0.031988504311362506,0.8274486537088813,0.004746264745200443,0.40853734653882046,0.031988504311362506
459,0.004495258244480501,0.03197581539734732,0.8297396690540547,0.004743691351988977,0.4091485269339081,0.03197581539734732
460,0.0044866054622534025,0.031963140187359275,0.8320325226112567,0.0047411520231456505,0.4097589566592134,0.03196314018735928
461,0.004477973243217814,0.03195047866659802,0.8343271898634457,0.004738651137695302,0.41036863663864515,0.03195047866659802
462,0.004469361540212338,0.03193783082027917,0.8366236464821908,0.004736171431624296,0.41097756779354067,0.03193783082027918
463,0.004460770306191432,0.031925196633634356,0.8389218683256946,0.0047337139887083084,0.4115857510426863,0.031925196633634356
464,0.004452199494225001,0.03191257609191112,0.8412218314368513,0.004731290857202895,0.41219318730233745,0.03191257609191113
465,0.004443649057498005,0.031899969180372946,0.843523512041325,0.004728898949032514,0.41279987748623825,0.031899969180372946
466,0.004435118949310072,0.03188737588429923,0.8458268865456589,0.0047265393959230895,0.4134058225056412,0.031887375884299234
467,0.0044266091230751045,0.03187479618898527,0.848131931535406,0.004724203842116201,0.4140110232693264,0.031874796188985276
468,0.004418119532320896,0.03186223007974226,0.8504386237732892,0.004721893662656107,0.4146154806836208,0.03186223007974226
469,0.004409650130688746,0.03184967754189723,0.8527469401973831,0.004719610513888306,0.41521919565241727,0.03184967754189723
470,0.004401200871933078,0.03183713856079306,0.8550568579193231,0.004717360250321232,0.4158221690771932,0.031837138560793066
471,0.0043927717099210666,0.0318246131217885,0.8573683542225355,0.004715136161606163,0.41642440185702906,0.0318246131217885
472,0.0043843625986322585,0.031812101210258056,0.8596814065604951,0.0047129378181359465,0.4170258948886268,0.031812101210258056
473,0.004375973492158199,0.03179960281159206,0.8619959925550027,0.004710771951308043,0.4176266490663281,0.03179960281159206
474,0.0043676043447020635,0.03178711791119663,0.8643120899944886,0.004708628993831286,0.4182266652821323,0.03178711791119663
475,0.0043592551105782916,0.03177464649449362,0.8666296768323358,0.004706516410878943,0.41882594442571414,0.03177464649449362
476,0.004350925744212217,0.03176218854692065,0.8689487311852284,0.00470444286448583,0.41942448738444144,0.03176218854692065
477,0.004342616200139713,0.03174974405393107,0.8712692313315212,0.004702395937584122,0.42002229504339256,0.03174974405393107
478,0.004334326433006818,0.031737313000993916,0.8735911557096284,0.00470037150856825,0.4206193682853736,0.031737313000993916
479,0.004326056397569393,0.03172489537359393,0.8759144829164367,0.004698375007184746,0.4212157079909355,0.03172489537359393
480,0.00431780604869276,0.031712491157231536,0.8782391917057392,0.004696409617279546,0.4218113150383909,0.031712491157231536
481,0.004309575341351345,0.03170010033742281,0.8805652609866873,0.004694469915430804,0.42240619030383103,0.03170010033742281
482,0.004301364230628333,0.03168772289969948,0.8828926698222657,0.004692560011442296,0.42300033466114206,0.03168772289969948
483,0.004293172671715316,0.03167535882960889,0.8852213974277858,0.004690671650968032,0.4235937489820217,0.03167535882960889
484,0.0042850006199119444,0.031663008112714004,0.8875514231693996,0.004688804848940056,0.4241864341359952,0.031663008112714004
485,0.004276848030625593,0.03165067073459336,0.8898827265626321,0.00468696379551798,0.42477839099043174,0.031650670734593364
486,0.0042687148593710065,0.03163834668084108,0.8922152872709339,0.004685150584614876,0.4253696204105599,0.03163834668084108
487,0.004260601061769967,0.031626035937066865,0.8945490851042518,0.004683368619082412,0.42596012325948385,0.031626035937066865
488,0.004252506593550951,0.03161373848889592,0.8968841000176173,0.004681616761023328,0.4265499003981986,0.031613738488895926
489,0.004244431410548806,0.031601454321969,0.8992203121097562,0.0046798935780437804,0.4271389526856057,0.031601454321969
490,0.0042363754687044,0.031589183421942356,0.9015577016217112,0.004678207148826969,0.4277272809785282,0.031589183421942356
491,0.004228338724064301,0.031576925774487744,0.9038962489354875,0.0046765456371859835,0.42831488613172614,0.031576925774487744
492,0.0042203211327804455,0.03156468136529239,0.9062359345727117,0.004674905053240404,0.4289017689979113,0.03156468136529239
493,0.004212322651109812,0.03155245018005896,0.9085767391933095,0.004673290073299911,0.4294879304277621,0.03155245018005896
494,0.004204343235414093,0.03154023220450559,0.9109186435942014,0.004671702664789402,0.4300733712699382,0.03154023220450559
495,0.00419638284215937,0.031528027424365807,0.9132616287080125,0.004670135498638471,0.43065809237109526,0.031528027424365807
496,0.004188441427915804,0.03151583582538858,0.9156056756018003,0.0046685948940445796,0.431242094575899,0.03151583582538858
