step,tracking_mse,mean_control,target_mean
481,0.008904550478558045,0.031741852112005496,0.021024647891589313
482,0.008912303271787056,0.03173027637398605,0.021023576168083646
483,0.008920051699039679,0.03171871004943297,0.02102071660260068
484,0.008928029242953292,0.031707153966030736,0.021018632825153982
485,0.008936098223276127,0.03169560792933809,0.021016379250614746
486,0.00894427868139681,0.03168407250549202,0.021014659923711446
487,0.008952477820038674,0.03167254812432555,0.02101334920320849
488,0.00896089065273822,0.031661035029394505,0.02101227504002437
489,0.008969383866698174,0.03164953410175552,0.021012027956258738
490,0.008977731035437949,0.0316380464056373,0.0210127784367376
491,0.008986384171559154,0.031626571375928836,0.021013018897798743
492,0.008994385439922892,0.031615109819750964,0.02101401935938844
493,0.00900195879160881,0.031603662533295426,0.02101577050905424
494,0.009009824116994799,0.031592228861354765,0.021016929254915814
495,0.00901800985712841,0.03158080705010533,0.0210164777044733
496,0.009026372712652216,0.03156939553718742,0.021014591385373836
497,0.009034634204918799,0.03155799521869923,0.021013545085156838
498,0.00904249005589686,0.031546605988222,0.021012411443483175
499,0.009050252553728285,0.03153522845022517,0.02101184858374856
500,0.009058257316620489,0.031523863671974614,0.021012285625632694
501,0.009066204620728073,0.031512513227004234,0.02101419240310735
502,0.009074410615651191,0.031501175623741884,0.021014732428536676
503,0.009082645306373392,0.031489851665385225,0.021016028997200162
504,0.009091344379177616,0.031478540227213726,0.021016297802893144
505,0.00910050414819432,0.031467239400620704,0.02101481190033818
506,0.0091095598025842,0.03145594854603477,0.021012744413641878
507,0.009118646399808094,0.03144466837060868,0.021011341670027755
508,0.009126827702471231,0.031433401137512834,0.02101204513371541
509,0.009134213120693293,0.031422150006379684,0.02101568712533403
510,0.00914172177681108,0.031410915034525914,0.021019398289930054
511,0.009149473614490176,0.03139969600272045,0.021022922622052558
512,0.009157532131308247,0.03138849089522136,0.021024596466530102
513,0.009165684228242876,0.031377298668586476,0.021025318085143917
514,0.009173720265572177,0.03136611852280331,0.021025311832319492
515,0.009181854491556484,0.03135494834031464,0.02102335695921696
516,0.009190235033203353,0.031343788645782765,0.021021897847838387
517,0.009198668179542445,0.03133263946763592,0.021020475546859912
518,0.009206966034647388,0.03132150240453106,0.021020544000171105
519,0.009214826938194278,0.03131038095785169,0.021023866590297376
520,0.00922312045793752,0.031299273498949925,0.021025696789550755
521,0.009231710878801118,0.03128817865538466,0.021026270197779303
522,0.00924018360211785,0.031277097343092676,0.021027704310952935
523,0.009248774217976674,0.03126602920969946,0.021028825682710396
524,0.009257194894040963,0.03125497415466028,0.021029867136384668
525,0.00926442260411482,0.03124393532504587,0.021033835622799694
526,0.009271624314392405,0.031232912592642544,0.021037701618260848
527,0.009279168855745396,0.03122190464844993,0.021040371673557715
528,0.00928709701427982,0.031210909353418963,0.02104107591607453
529,0.00929507661396437,0.031199927101289136,0.021042157381351505
530,0.009302868644495877,0.0311889583158435,0.02104364428125618
531,0.00931045173362574,0.03117800266387324,0.021044836121159222
532,0.009318156955536103,0.0311670601895343,0.021046081979671772
533,0.009326047414134163,0.031156131406133318,0.021047816299731237
534,0.009333935795635165,0.031145215889269832,0.021049171347351386
535,0.009341752686747917,0.031134313923164278,0.021050802828569717
536,0.009349453586166099,0.031123425364503805,0.02105231516347031
537,0.009357365804982172,0.031112550369374138,0.02105398542962914
538,0.00936524216463475,0.031101690032164862,0.021056682583000357
539,0.009372929538768929,0.031090844965448013,0.02105996159064122
540,0.009380554816593325,0.031080015931225665,0.021063961426240438
541,0.009387646777595066,0.031069205752025857,0.021070590746218542
542,0.009394212573832354,0.031058415459105582,0.021078193788808278
543,0.009400572744797078,0.0310476442356962,0.021085060450419312
544,0.009407337119376864,0.031036888961034577,0.021089056586041793
545,0.009414257431008115,0.031026147762817292,0.02109133505615061
546,0.009421299298429277,0.03101542029104545,0.021093303529622808
547,0.00942864796441065,0.031004706373687997,0.021095126441548633
548,0.009436292500713319,0.03099400366318946,0.02109478924540981
549,0.009443856090705118,0.030983311398266086,0.02109375836377586
550,0.009451177570264207,0.030972630194660178,0.021093308059460445
551,0.009458584683037273,0.0309619609451656,0.021093695477464623
552,0.009466102188048909,0.030951304717353866,0.021095083341699516
553,0.009472740974778803,0.03094066554580802,0.02110021995268435
554,0.009479087995556022,0.030930043698177492,0.021105621443463566
555,0.009485777980338646,0.030919437800757208,0.021109768309028967
556,0.009492274432329913,0.030908848844852024,0.021114848999664777
557,0.009498798118274223,0.030898275808539433,0.02111900040726176
558,0.009504939346373113,0.030887718704259385,0.02112317925294059
559,0.009510861760118434,0.03087717797865463,0.021127787588741946
560,0.009516755468166122,0.030866653707680068,0.021132482631843526
561,0.009522500789415302,0.03085614604440201,0.021137335857626414
562,0.00952843680021775,0.030845654211833346,0.021141486258604774
563,0.009534377899338118,0.03083517708384282,0.02114460977616107
564,0.00954060257164402,0.03082471227468335,0.02114553897322105
565,0.009546738310605872,0.030814260179452505,0.021146846320194455
566,0.00955267953868024,0.03080382385395254,0.021150995827636
567,0.009558454616374985,0.030793404954299546,0.021156694545620525
568,0.009564265003304775,0.030783003992462733,0.021162884735036296
569,0.009570316508263137,0.030772619701684243,0.02116791993830225
570,0.00957650859463881,0.030762251319508663,0.021172265835401414
571,0.009582905316865191,0.030751896600732714,0.02117454874919012
572,0.009588970911928438,0.03074155595526177,0.02117722486837655
573,0.009594937055390846,0.030731228921436666,0.021179487598681483
574,0.009600765916861482,0.030720915668724137,0.021181920854287
575,0.00960585389641165,0.030710619408163196,0.02118734107525328
576,0.009610505839239421,0.03070033910552416,0.02119182066831477
577,0.009615199406639876,0.030690074524387597,0.021196097312412298
578,0.009619850425167588,0.03067982602727061,0.02120072534198635
579,0.00962462167112261,0.030669593736429464,0.021205482655846184
580,0.009629653375879206,0.030659376885510677,0.021209546589401093
581,0.009634573086168401,0.030649175115148593,0.02121329321691262
582,0.009639344485206904,0.030638987324471997,0.021216035599787846
583,0.009644070491437626,0.030628813738612023,0.02121900041708264
584,0.009648715775426234,0.030618657013041138,0.021224438210017946
585,0.00965362112895048,0.03060851580003818,0.021228644973264377
586,0.009658424421572996,0.030598388965976858,0.021231817595107828
587,0.009663295467395064,0.03058827527055488,0.02123385616785423
588,0.009668114940795256,0.030578174904137948,0.02123608414376619
589,0.009672949158380717,0.030568088646764118,0.02123904770614162
590,0.009677598301833778,0.030558018013351684,0.021243428079695155
591,0.009682031647155859,0.03054796350350839,0.02124828667697227
592,0.009686262656129785,0.030537926030295363,0.02125400682477813
593,0.00969036955835946,0.03052790619054724,0.02126029663388858
594,0.009694068039554887,0.030517904264850914,0.021266863879136247
595,0.009697525553053199,0.03050792084312594,0.021273995260242203
596,0.009700918642792386,0.03049795606460384,0.021281274063403778
597,0.009704207654887172,0.030488008275742214,0.021287040451990966
598,0.009707321477720602,0.030478077452435724,0.021292801510464147
599,0.009710710511010186,0.03046816099657983,0.021296173882171622
600,0.009714273039748448,0.03045825685108619,0.02129765590987252
601,0.009718115096139181,0.0304483628862353,0.021297178285449095
602,0.009721724187089857,0.03043848095430266,0.021298425911569028
603,0.009725020821463561,0.030428614418850964,0.021302799980513213
604,0.009728159519565183,0.03041876429543024,0.02130812977003193
605,0.009731459496658365,0.03040892989407493,0.021312837114585186
606,0.009734729702075187,0.030399111775637668,0.021318079489204216
607,0.009737912646231152,0.030389310806157938,0.021324140035139827
608,0.00974134177672774,0.030379525166462393,0.02132853331029211
609,0.00974478586691988,0.030369754442113345,0.021332558176594317
610,0.009748166716646033,0.03035999731842671,0.02133538065819073
611,0.00975139039881428,0.030350253469550587,0.02133791502572535
612,0.00975440310929988,0.030340523651494714,0.021341162677079382
613,0.009756600694302621,0.03033081064242491,0.02134699673501301
614,0.009758549187551606,0.030321113094604907,0.02135159969797415
615,0.00976026445063824,0.03031142996845814,0.021355255551297334
616,0.009761777625262315,0.030301763935550036,0.021361399497989833
617,0.009763418181710292,0.030292114255182884,0.021366874706712218
618,0.009765244680039874,0.030282480655591974,0.021372114633962182
619,0.009767216517731936,0.030272861420975267,0.02137578193642059
620,0.009769176441425068,0.030263255088322245,0.021378108964476207
621,0.009771131409659031,0.030253661612993626,0.021380407561819356
622,0.009773023546377931,0.03024408113599415,0.02138284957644547
623,0.009774646742580759,0.03023451503451124,0.021386579762932182
624,0.009776270469380262,0.030224963716371758,0.021390701942392218
625,0.009777755268872701,0.030215426957718478,0.021394631630005236
626,0.009779320919005581,0.030205902805971123,0.0213967679323906
627,0.00978088950060089,0.030196390622178954,0.02139832522062982
628,0.009782446019550157,0.0301868903162739,0.02139981108045709
629,0.009783952326575909,0.03017740310168287,0.02140243236161462
630,0.009784694461779183,0.030167931397777306,0.02140730689283461
631,0.009785490834030285,0.030158475777936043,0.02141272784104613
632,0.00978635260279725,0.030149035926524674,0.021417872619268224
633,0.00978733623721206,0.030139610118903835,0.021421436277593915
634,0.00978815759926222,0.03013019840821356,0.021425063183465556
635,0.00978897701851375,0.030120800186986048,0.021428141716071908
636,0.0097896573180056,0.030111415069779185,0.02143087684730154
637,0.009789429810095812,0.030102044742079295,0.02143518571802502
638,0.009789060688334033,0.030092687745787015,0.021438159286269
639,0.009788653222884492,0.030083343349424307,0.021440468891427162
640,0.009788242753081766,0.03007401116505134,0.021442431892971427
641,0.009787676395504381,0.030064691222625457,0.021444434844787703
642,0.009787023342191406,0.030055384859524234,0.021447688351124157
643,0.009786515901834698,0.030046091632986348,0.021450545472593025
644,0.009785938013072457,0.030036810258154217,0.021452226047683053
645,0.009785259100642242,0.03002754011975894,0.021453348781045163
646,0.009784555972041488,0.03001828092927156,0.021454215594405922
647,0.009783876877393662,0.030009032320030285,0.021454753854017343
648,0.009783150243962998,0.029999793942774227,0.021454979305155268
649,0.009782494039795166,0.029990565216325548,0.02145467686066952
650,0.009781674042064679,0.029981345615687105,0.021453897958510618
651,0.009780626023981468,0.02997213629291022,0.021454194896349203
652,0.009779378977588965,0.029962937435995422,0.021454676186613533
653,0.009778065181047776,0.02995374880770426,0.02145494827751011
654,0.009776662049091098,0.029944571120114494,0.021455889928296067
655,0.009774702540051907,0.029935405530561753,0.02145791412682896
656,0.009772539187070018,0.029926251288398015,0.021459255378959097
657,0.009770397146041703,0.029917108809763556,0.021460993293521653
658,0.009768266485909874,0.029907977972324886,0.02146262969989114
659,0.009766195813492586,0.02989885832794164,0.02146386280264609
660,0.00976411739118952,0.02988974809184773,0.021463454537283672
661,0.009761841017191276,0.029880647774496095,0.021463528321816732
662,0.009759618940845207,0.029871556517218772,0.021462816962157485
663,0.009757072086719032,0.029862473787806345,0.02146162187608945
664,0.009753916316446353,0.02985340001978891,0.021460836734624327
665,0.009750421016578449,0.029844335589935145,0.021460409414453624
666,0.009746768723264956,0.02983528057147471,0.02146005923767844
667,0.009742995230192411,0.029826234883444984,0.02145964350691157
668,0.009739118870851505,0.029817197040998247,0.021457862247584506
669,0.009735328957988846,0.02980816530858173,0.021454481840520342
670,0.009731478731683564,0.029799139389145694,0.021450832497430242
671,0.009727494170568634,0.02979011972107518,0.021447594879405826
672,0.009723313162512655,0.029781106871847332,0.021444888954553307
673,0.00971917400619128,0.029772099687495644,0.021441121361029616
674,0.009714862764676093,0.02976309801666945,0.021437219292867862
675,0.009710409603351485,0.029754101849469316,0.021433313572098364
676,0.009705925146351886,0.029745111653753497,0.021429846557047112
677,0.00970142766281275,0.029736126711241866,0.021425720439280913
678,0.009696956587942333,0.0297271463132117,0.021420943349972542
679,0.009692235173780948,0.02971817058189308,0.0214162839811639
680,0.009687014252896184,0.029709200996852002,0.0214129992475571
681,0.00968169689426226,0.029700237994676762,0.021410124908671474
682,0.009676000341173437,0.02969128166507226,0.021407340212725855
683,0.009670200278062709,0.0296823321738365,0.021404715706037677
684,0.009664291496060917,0.02967338825768368,0.021400928328626594
685,0.009658458229300292,0.02966444853378093,0.021395866125504807
686,0.009652453179149771,0.02965551248784978,0.021390331930871028
687,0.00964651075211423,0.029646577893731377,0.02138274015598979
688,0.00964047416096008,0.029637645326105685,0.021375681944020522
689,0.009634471488589102,0.02962871384277102,0.021367753349565758
690,0.009628428675750917,0.029619783445135123,0.021359827142866786
691,0.009622281222305578,0.029610854168538918,0.021351934744944862
692,0.00961583218102356,0.029601926146281238,0.021344166892910313
693,0.009609226421284162,0.029592998901120063,0.02133595840445401
694,0.009602479479625906,0.029584072261636646,0.02132759197203042
695,0.009595527072909003,0.029575146056483696,0.021319067490385982
696,0.009588197064088875,0.029566220689715424,0.021310917567344462
697,0.009580756038537985,0.02955729579814437,0.02130243219799558
698,0.009573046826181344,0.029548372214275226,0.02129471814152929
699,0.009565223752329386,0.029539450227257624,0.021287273123898488
700,0.009557391270234732,0.029530528736578004,0.021278810709094095
701,0.009549243311453855,0.02952160833969222,0.02127090199048322
702,0.0095409473184004,0.02951268871711579,0.021262698546699106
703,0.009532424489501765,0.0295037704332577,0.021255018478144167
704,0.009523750805696094,0.029494853920725636,0.021247740310980326
705,0.009514725099202535,0.029485939764807706,0.02124100584856116
706,0.00950564546460677,0.029477027129997065,0.02123350012533196
707,0.00949674082343075,0.029468113072891225,0.021223270550517745
708,0.009487831130869285,0.02945919675138115,0.02121225982281394
709,0.009478737320661065,0.02945027776139847,0.021200872693346095
710,0.009469511321810372,0.029441356090698048,0.021189471557309728
711,0.00946017115764566,0.02943243062838024,0.02117703912976242
712,0.009450662339545779,0.029423501479160518,0.021164699869376472
713,0.009441238066100257,0.029414567060320997,0.02115089144256905
714,0.009431710824962532,0.02940562735921939,0.021137066040313283
715,0.009422055446310794,0.02939668286964753,0.02112369257046698
716,0.009412159320873494,0.0293877346741873,0.02111131670275741
717,0.009402291392929862,0.02937878138415065,0.021097651306917608
718,0.009392296557956403,0.02936982307002836,0.021084046085740698
719,0.009381918804608619,0.029360860495567676,0.02107114301383574
720,0.009371363894921242,0.02935189425010169,0.02105878136039798
721,0.009360832961858434,0.029342923418807645,0.021045568977836767
722,0.009350294958622713,0.029333947801780037,0.021032166911763486
723,0.00933970038216059,0.029324966532851795,0.021017958053408354
724,0.009329225747823813,0.02931597817881161,0.02100241649564528
725,0.009318699053136611,0.02930698306122528,0.020987165598875826
726,0.009307888599989416,0.029297981470484184,0.02097217681946649
727,0.00929693832180367,0.02928897370455536,0.020957457462311875
728,0.009285444197291538,0.029279962093211372,0.020944889126789667
729,0.009273856906623624,0.02927094570460573,0.020931454125031043
730,0.00926231571654079,0.029261923180455528,0.020916756676635815
731,0.009250771754900747,0.029252895086777694,0.020902577182456507
732,0.009239299453156416,0.029243860312678976,0.02088736351389389
733,0.009227859218899565,0.02923481839106619,0.02087171067120846
734,0.009216393748034625,0.029225768368579826,0.020855167940737693
735,0.009204781084117052,0.029216710176560957,0.020838553536286327
736,0.00919293713450523,0.02920764517813925,0.020823193119430122
737,0.009181060036909576,0.029198572245835566,0.020806781933985236
738,0.00916900451521754,0.029189491244261432,0.020790237454971546
739,0.009156832845096422,0.029180403089576895,0.0207745332030231
740,0.009144660804522598,0.029171306776412796,0.020757890900599058
741,0.00913249734800253,0.02916220118749188,0.02074020592370592
742,0.009120346851237169,0.029153086666472684,0.020722829873424532
743,0.009108071012976586,0.029143963380940618,0.02070560006271366
744,0.009095430462790658,0.029134832565729966,0.020689504852548033
745,0.009082722695610043,0.02912569449233909,0.020673653500110103
746,0.009069989642321825,0.0291165484301491,0.020657118390495475
747,0.009057211573075869,0.029107393797896897,0.020640037085515917
748,0.00904444421449841,0.029098229615981075,0.020622040172141615
749,0.009031748829435927,0.02908905543337258,0.020603616089592002
750,0.009018936722541566,0.0290798728937132,0.02058670389691453
751,0.00900604949469104,0.029070682541740087,0.020570287733421472
752,0.008993174024613245,0.029061484071323657,0.02055358030430128
753,0.008980351852359765,0.029052276622604074,0.020536068590228596
754,0.008967401565210963,0.0290430606833314,0.020518999518280845
755,0.00895431655391041,0.02903383684929052,0.020502473608435854
756,0.008941379767826024,0.029024603345965988,0.020484296733984563
757,0.008928495866189332,0.029015358939606245,0.020464967827680498
758,0.008915623595367989,0.029006102728425548,0.020444793031561347
759,0.008902701747918266,0.02899683379362575,0.020423755691579684
760,0.008889562604883413,0.028987553937832224,0.020404374725540096
761,0.008876301867144174,0.028978264155445434,0.02038590357969534
762,0.008863009978951118,0.028968964367291784,0.020367349198358517
763,0.008849670974870901,0.028959655059053808,0.02034923451731421
764,0.008836091830544674,0.02895033742548586,0.02033221657021882
765,0.008822445112084895,0.02894101106606719,0.020314819445231568
766,0.008808967917719962,0.028931674975937533,0.020296483168239725
767,0.008795539657450268,0.02892232902563124,0.02027801728491915
768,0.008782006280176878,0.028912973755421935,0.02026004179479571
769,0.00876847082445857,0.0289036090439828,0.02024194464511396
770,0.008754835155168684,0.028894236510295473,0.020225337111273445
771,0.008741339402945518,0.028884855313449486,0.02020794313438112
772,0.00872796829599347,0.02887546512837248,0.020190239501403508
773,0.008714614205138246,0.028866066301020944,0.02017284721028519
774,0.00870122341017261,0.028856658012439317,0.020154687984700766
775,0.008687739195936725,0.02884724075472455,0.02013697494321233
776,0.008674205534062694,0.028837814767533592,0.020119474837174432
777,0.008660727801736202,0.028828379121073,0.020101105081795266
778,0.008647445242560637,0.028818932436277474,0.020081448754843505
779,0.00863410521861213,0.028809474387880056,0.02006148021644084
780,0.008620490042886706,0.02880000568681224,0.020042158584348924
781,0.008606834519660198,0.028790526409534237,0.02002289709607356
782,0.008593196244550946,0.028781037388344942,0.020004395678705784
783,0.008579452758715939,0.02877153994909346,0.019987112155489963
784,0.008565737963030612,0.028762034466239015,0.01997016693571934
785,0.00855224812023023,0.028752519688726393,0.0199520552878851
786,0.008538813214489524,0.028742995727465574,0.019934037039819726
787,0.008525506037026004,0.028733462091791277,0.019915555288302658
788,0.008512234910019262,0.028723918594672635,0.019896890685636746
789,0.008499005390681092,0.02871436471395285,0.019877732743022226
790,0.008485563600647375,0.028704802243720177,0.01986022560962569
791,0.008471986646433333,0.028695232354460056,0.01984379366953116
792,0.008458575754427093,0.02868565368771462,0.019826096479060404
793,0.008445195498327545,0.028676065334877137,0.01980754920855938
794,0.008431786214691974,0.02866646790759229,0.019789558589649238
795,0.008418412443221003,0.028656862002173933,0.019772111038741446
796,0.00840514473169601,0.028647247899521402,0.019754915101688756
797,0.008391947268979438,0.02863762525521652,0.019737392061665186
798,0.008378698862360113,0.028627995077440682,0.01972079398129463
799,0.008365436470486003,0.028618358023243105,0.019704796746354874
800,0.008352332238262794,0.02860871279326525,0.019687589525218176
801,0.00833917671945852,0.028599059038128274,0.0196700506294042
802,0.008326204907084097,0.02858939496919758,0.019650847065264505
803,0.00831336180954455,0.028579719685807147,0.019630799237313437
804,0.008300159818903185,0.028570035799027983,0.01961315785324641
805,0.008286855461236633,0.028560343955312647,0.019596106432978263
806,0.008273704589109155,0.028550643061962755,0.019578035298006963
807,0.008260531730940844,0.028540933666249726,0.01956046184619107
808,0.008247509492648693,0.028531215178274356,0.019542333689060307
809,0.00823465215636908,0.028521487245780356,0.019523870276419164
810,0.008221876892591457,0.028511750312448295,0.019505808234612513
811,0.008209213709995156,0.028502004527445605,0.019487875309952243
812,0.008196703934104642,0.0284922499309883,0.01946997077068853
813,0.008184352814964624,0.028482486666136196,0.01945218988274328
814,0.008171905123532715,0.02847271548657912,0.019435098187359695
815,0.00815907779995107,0.02846293976186416,0.019421118528283682
816,0.008146457985358041,0.028453158402445455,0.019406125485286616
817,0.008133673627042072,0.028443372839254084,0.019392451743768666
818,0.008121071420999253,0.028433582127283155,0.01937789879209248
819,0.008108457957030286,0.02842378584630258,0.01936295158971875
820,0.008095854117583302,0.028413984714485502,0.019348663793455637
821,0.00808324732890391,0.028404178901721137,0.01933452845118665
822,0.008070763422639158,0.028394367486310683,0.019319535003147745
823,0.008058325381644214,0.028384549891531333,0.019304001949875256
824,0.008046026025809377,0.02837472535818421,0.01928775975530677
825,0.008033833250662878,0.02836489333824714,0.01927100319423053
826,0.008021741668867755,0.02835505397375266,0.01925437065817353
827,0.008009805413563728,0.02834520712412302,0.019237600612975518
828,0.007997852425364674,0.028335353596203275,0.019221570161400796
829,0.00798583875132862,0.02832549470357281,0.019206749308727632
830,0.007973863463316992,0.02831563104135494,0.019192474131476768
831,0.007961854603038727,0.028305764142303822,0.019179613401425256
832,0.007949727261527637,0.02829589494269106,0.019167616352705644
833,0.007937597645568511,0.028286022686512615,0.019154916999688142
834,0.007925676443704462,0.028276146970808828,0.019141841479303964
835,0.007914039913978566,0.028266266416375696,0.019127485458654878
836,0.007902441435095222,0.028256381256369634,0.019113340484835796
837,0.007891059760042667,0.028246490022471482,0.019097831350670426
838,0.007879726370421771,0.02823659374823778,0.019083273139417486
839,0.007868676087989903,0.028226690900952513,0.019067290706321235
840,0.007857880600004821,0.02821678030129473,0.019050209736337878
841,0.007847225833375288,0.028206861336290048,0.019032553445103354
842,0.007836579236152124,0.02819693399555367,0.019014879172988424
843,0.007825812978453889,0.028186999017693233,0.01899788042106796
844,0.007815254511786093,0.02817705649960403,0.0189809637499184
845,0.007804072803959853,0.0281671112605379,0.018968501808734
846,0.007792458581198268,0.028157166754990578,0.018959235753760156
847,0.007780967093681316,0.028147223007324505,0.018949992990109438
848,0.007769680683984137,0.02813727855079819,0.018939392890369455
849,0.007758657328603299,0.028127331839585754,0.018927360761502175
850,0.0077478195869835065,0.02811738212088113,0.018914629335306025
851,0.007737351644795919,0.028107427649895555,0.018900279356457203
852,0.007727096054342224,0.02809746797110531,0.01888550284411414
853,0.007716836039443925,0.02808750383249369,0.01887141370109174
854,0.007706570523752102,0.028077535152038598,0.018857244151845656
855,0.007696343931302969,0.028067563024083114,0.018844083341406987
856,0.007686166222184622,0.028057587430836445,0.01883090261050115
857,0.007675999665322062,0.028047608265498274,0.018817619525121756
858,0.007665725078152236,0.028037627267190356,0.018805943165574907
859,0.007655413330948087,0.028027646303914553,0.018795994604413974
860,0.007645234269016794,0.028017665998902673,0.018786623144761573
861,0.007635491051932621,0.02800768424949841,0.018775305439399988
862,0.007626129883081394,0.02799769959571185,0.018762634447132276
863,0.007616735189166445,0.02798771276250587,0.01875063181239228
864,0.007607425832198565,0.02797772334795227,0.018738254842506404
865,0.007598416349865676,0.0279677295502568,0.018724206963256516
866,0.007589291694112098,0.027957732050718467,0.018710785533284677
867,0.007580517539733903,0.027947729860687484,0.018696444984992816
868,0.007571644326256757,0.027937723976843597,0.018683022597828162
869,0.007563186499298537,0.027927712169774303,0.01866753224601816
870,0.0075545378075666005,0.02791769519978781,0.018652739960062333
871,0.007545398304848059,0.02790767599891829,0.018640657357635787
872,0.007536323758284051,0.027897655149445307,0.018629111672082716
873,0.007527188319535852,0.027887635720271878,0.01862040591478904
874,0.007518144927676501,0.027877617799345045,0.018611783010243004
875,0.0075093331801236955,0.027867599646968576,0.018601550784089732
876,0.007500607187410684,0.027857582044465652,0.018592041773897425
877,0.007492104232753517,0.02784756515078202,0.018582680485545792
878,0.00748370736091529,0.0278375480089203,0.01857243379733607
879,0.007475606775405602,0.02782752907699317,0.018560759187504224
880,0.007467689692223211,0.02781750873640313,0.018549435938068383
881,0.007459687373587357,0.027807488003094454,0.01853905196910687
882,0.007451803439473797,0.027797465832364365,0.01852770029005401
883,0.00744400263459148,0.027787440867065676,0.018515090555795456
884,0.007436079184232571,0.0277774155421724,0.018504732632551604
885,0.00742842191446798,0.02776738990773467,0.018494420692418724
886,0.007420741419793388,0.027757365185634205,0.018485239814715854
887,0.0074133375319239666,0.027747340490991177,0.018475240516164185
888,0.007406440576754528,0.0277373129948771,0.018462621866844893
889,0.007399743736114569,0.02772728226220188,0.01844959755485892
890,0.0073931627852074615,0.027717248986156805,0.018437211850100752
891,0.007386697611700235,0.02770721290505046,0.0184245812950899
892,0.007380276724571482,0.027697174013512006,0.018411942962037745
893,0.007374144862035191,0.027687131089214837,0.01839817003465039
894,0.007368024421106206,0.027677084878435596,0.018385084071398737
895,0.007361222653814988,0.02766703776890943,0.01837420568754942
896,0.007354332546133264,0.027656991326709818,0.018364776472966655
897,0.0073475577126509775,0.027646946214262523,0.018355961282919463
898,0.007340967891469606,0.027636903095502874,0.01834776217754884
899,0.007334263292029707,0.027626863745805495,0.0183412089312684
900,0.00732731593104043,0.027616829625802194,0.018336011890891946
901,0.007320307000768163,0.027606800717492126,0.01833080341277573
902,0.00731357478212758,0.027596776916077558,0.018325503111408903
903,0.007307198785170544,0.027586757588871785,0.018319622095923027
904,0.0073013139978407,0.027576740432819314,0.018311613095842526
905,0.0072955958771639285,0.0275667251211513,0.018303303703171445
906,0.007289957933452979,0.02755671053879436,0.018293963679548015
907,0.007284545736188716,0.027546695589869732,0.0182836096826527
908,0.0072793260854539694,0.027536679431353555,0.018272474741554606
909,0.007274068804757117,0.027526662428779696,0.018261677048152094
910,0.007269023591113173,0.02751664374208494,0.018250100674376275
911,0.007264232058704924,0.02750662392083012,0.01823903146910589
912,0.007259398267005125,0.02749660506029811,0.01822990120600929
913,0.007254838556000529,0.027486586760192843,0.018220401259120493
914,0.007250300622792289,0.027476570525758637,0.01821229561741117
915,0.007245018454848631,0.027466560693613428,0.01820820742834243
916,0.007240126168495627,0.027456555357844605,0.01820236090766454
917,0.007235204627762045,0.02744655464924554,0.018196639988343033
918,0.0072305591352077375,0.027436556933457888,0.018189410401419633
919,0.007225992847782269,0.027426561536108965,0.01818155938815761
920,0.007221352149080238,0.027416569368187208,0.018174554201146918
921,0.00721669540001009,0.027406581052976508,0.01816812935828
922,0.0072125113862345405,0.02739659531202888,0.018160524619989685
923,0.007208512430301887,0.02738661127121147,0.018152113073690464
924,0.0072047941659984975,0.027376629072588112,0.018143834768096046
925,0.0072014034551521645,0.0273666470858222,0.018134048733786334
926,0.007198253408935938,0.027356664494274378,0.01812350676376317
927,0.0071952769512635,0.027346681608491703,0.018113251732535043
928,0.007192421417364379,0.02733669844017962,0.018103007245452777
929,0.007189342970427573,0.02732671796840666,0.01809552087262214
930,0.007186445682782537,0.02731674004110237,0.01808789639036313
931,0.007183310085696954,0.02730676626458975,0.018081761788674884
932,0.007179204416817264,0.027296799943374236,0.018078691065036998
933,0.0071753629825958695,0.027286839597713657,0.01807425766506091
934,0.007171757944940472,0.02727688460371,0.018069252557292498
935,0.007168595941128729,0.027266933543657376,0.01806294011054316
936,0.007165403571198169,0.027256988067114834,0.018058158967218838
937,0.007161970370342332,0.027247049596631514,0.01805470058256743
938,0.007158452624115432,0.02723711938948003,0.018052413345253156
939,0.0071552706238958,0.027227196268936393,0.018049044812039946
940,0.007152627993713065,0.02721727788413465,0.018043506637697274
941,0.007150188228603132,0.027207363529823874,0.018037320188968645
942,0.00714804794116508,0.02719745234206376,0.018030337826013078
943,0.007146183871852387,0.02718754370821315,0.018022791369278736
944,0.007144464577745867,0.0271776361602605,0.01801388819650042
945,0.007142033244906305,0.027167733577413082,0.018008577968208192
946,0.0071398206978834896,0.027157836394010253,0.01800367487108599
947,0.00713774914447458,0.02714794417293807,0.01799837243828901
948,0.00713568214732596,0.02713805842722736,0.017994475922280068
949,0.0071334985298500755,0.027128180401180844,0.01799173801378589
950,0.007131632483639631,0.02711830846111051,0.017987495150873816
951,0.007129418705295067,0.027108444838215867,0.01798532429940388
952,0.007127188566404989,0.027098590722312344,0.017984263446061872
953,0.007125297654605053,0.027088746282794146,0.01798336894620046
954,0.007123738053844751,0.027078910279471007,0.01798133579841148
955,0.00712240583532912,0.027069082475485902,0.017979091774740923
956,0.007120693953852854,0.027059263728376914,0.017977649967161228
957,0.007119400749569938,0.027049452479361726,0.01797477389950134
958,0.007118352496775939,0.027039647160876677,0.017970453882093108
959,0.007117175723785232,0.02702984756201086,0.0179659445073451
960,0.007115775560576125,0.02702005481072812,0.017962485263174618
961,0.007114745336505142,0.027010268638988696,0.017958784681633533
