label,step,T_max,T_mean,overheat_frac,mean_ctrl,cooling_power,TV,lyap_E,decision_loss,alpha,beta,D,sensor_fraction,MI,corr
Fixed-uncertain VIFD,405,41.62772521532156,29.00751400931615,0.0,0.0069083130072597814,0.3855254298579223,0.009625310778095038,3.470986586126935e-05,0.010358159021452958,3.5,0.2,0.00035,0.205,0.020427493317043632,-0.014337833325671788
Fixed-uncertain VIFD,410,41.77989365202818,29.032577243249538,0.0,0.006911212449012349,0.3872075292925804,0.00962116175269205,3.468854408745995e-05,0.010337724777928525,3.5,0.2,0.00035,0.1961,0.01912039281314404,-0.012652041710648716
Fixed-uncertain VIFD,415,41.920851436653486,29.056468480053404,0.0,0.006907819731360176,0.3879362750384302,0.00965115667541897,3.4712132648852374e-05,0.01037581414970005,3.5,0.2,0.00035,0.2068,0.01954242905727977,-0.016595547483258095
Fixed-uncertain VIFD,420,42.05682570042933,29.07985907144024,0.0,0.006930802707481645,0.3900460824804174,0.009585791377723234,3.479165838000392e-05,0.010280064729867077,3.5,0.2,0.00035,0.2001,0.020069425228080667,-0.020823319429659676
Fixed-uncertain VIFD,425,42.196709659682995,29.103797715116723,0.0,0.006932876490025742,0.3912183634388669,0.009531882219557879,3.4710930107803844e-05,0.0101535410756423,3.5,0.2,0.00035,0.1968,0.019634316902996767,-0.023052380700556912
Fixed-uncertain VIFD,430,42.32315581189404,29.12630137128802,0.0,0.006937216396752841,0.39313587449836745,0.009581252902310152,3.486977218545331e-05,0.01028877622031906,3.5,0.2,0.00035,0.2035,0.019601402089463073,-0.01901989897605224
Fixed-uncertain VIFD,435,42.4631685420497,29.150320109162106,0.0,0.006961873487434936,0.39608217428427445,0.009628446706899725,3.508097945523373e-05,0.010320495766956685,3.5,0.2,0.00035,0.2054,0.02183517376220415,-0.017129969775108674
Fixed-uncertain VIFD,440,42.602121312046265,29.174292376239098,0.0,0.00696793946033374,0.3980294052951563,0.00967741227874472,3.516049432033545e-05,0.010377620655368649,3.5,0.2,0.00035,0.1993,0.02049908129175905,-0.01450389816257664
Fixed-uncertain VIFD,445,42.74747598258784,29.199047715802152,0.0,0.006970816018775495,0.4000404402591624,0.009631467381429303,3.502893050235895e-05,0.010286327914007548,3.5,0.2,0.00035,0.2003,0.023763660380311018,-0.00963896671326739
Fixed-uncertain VIFD,450,42.88617832933233,29.223031941051868,0.0,0.007004802654476846,0.4030676792079003,0.009636774136138268,3.525761441813804e-05,0.01031715411694541,3.5,0.2,0.00035,0.195,0.02433918773795318,-0.012790315020917754
Fixed-uncertain VIFD,455,43.02153588970569,29.246661963764787,0.0,0.007023215765412502,0.40484649934314093,0.009702964117340292,3.554383896235963e-05,0.010441222195338105,3.5,0.2,0.00035,0.1955,0.019414737304485348,-0.017824638067442774
Fixed-uncertain VIFD,460,43.15002364286457,29.269606193808023,0.0,0.007050116303072682,0.4080142658349,0.009708982807311813,3.575494834317694e-05,0.010420217962132588,3.5,0.2,0.00035,0.2001,0.02138420698411289,-0.014795381846223742
Fixed-uncertain VIFD,465,43.296549812474424,29.294643689172556,0.0,0.007084067010289519,0.4118413934755202,0.009701469514168257,3.6021156549576294e-05,0.010479629717282288,3.5,0.2,0.00035,0.1938,0.023644869510271067,-0.011057014743205373
Fixed-uncertain VIFD,470,43.42037944928509,29.317202378598438,0.0,0.007094331469872716,0.4130384767269079,0.00964865824665679,3.612238426287627e-05,0.010491346661694826,3.5,0.2,0.00035,0.1991,0.022571095640441872,-0.01672624594558106
Fixed-uncertain VIFD,475,43.55869019617727,29.341438603153993,0.0,0.007113231308649721,0.4154568245873332,0.009703238298852192,3.632015837665388e-05,0.010596540007685036,3.5,0.2,0.00035,0.1977,0.021620913688557487,-0.016759371634366235
Fixed-uncertain VIFD,480,43.69744337308163,29.365834029332333,0.0,0.00714202383654422,0.4187576425658512,0.009714603099195057,3.6472860176247903e-05,0.010598158040843937,3.5,0.2,0.00035,0.1999,0.019625832885324705,-0.014851763350021079
Fixed-uncertain VIFD,485,43.829193901907495,29.389606388420013,0.0,0.00713162433323659,0.419705833794815,0.009715670295583574,3.64070217200219e-05,0.010542655482678517,3.5,0.2,0.00035,0.2009,0.016819360914411108,-0.013054131474094973
Fixed-uncertain VIFD,490,43.9681815521196,29.414203202981984,0.0,0.007120034491668249,0.42045809553486435,0.009771792572399806,3.647273858926833e-05,0.010718514848374737,3.5,0.2,0.00035,0.2033,0.018978641785529493,-0.012245865493558895
Fixed-uncertain VIFD,495,44.09439712358849,29.43744519692189,0.0,0.00712006255685396,0.42244556179690423,0.009767286054885,3.645229996266772e-05,0.010686253578454291,3.5,0.2,0.00035,0.201,0.018301709829648544,-0.007539647014439764
Fixed-uncertain VIFD,500,44.223399970576544,29.461069224618793,0.0,0.007094155838328423,0.42266459654428656,0.009735915996563572,3.625876778142317e-05,0.0106195101310629,3.5,0.2,0.00035,0.1977,0.01930046532068072,-0.0040379397454301256
Fixed-uncertain VIFD,505,44.3453761688806,29.483808780775806,0.0,0.0070949549673949225,0.4239945566736272,0.009708664599567892,3.626970198945503e-05,0.010563065657183651,3.5,0.2,0.00035,0.1981,0.019123258230500643,-0.004155264976780737
Fixed-uncertain VIFD,510,44.48488408679936,29.508542684230733,0.0,0.007130305945931169,0.42794611763457113,0.009657991807790495,3.643726683520194e-05,0.010428126427028865,3.5,0.2,0.00035,0.1983,0.019994646788194657,-0.0004786244345958571
Fixed-uncertain VIFD,515,44.60987432883698,29.531853165670228,0.0,0.007143841866064387,0.4295221355191488,0.009720355033847208,3.665112969373154e-05,0.010551335551155396,3.5,0.2,0.00035,0.2001,0.01826447563441109,-0.0050288559564755295
Fixed-uncertain VIFD,520,44.73564701312697,29.555227395881097,0.0,0.007163023042251151,0.4311972945188635,0.009718649561787526,3.678203034120961e-05,0.010582255539388729,3.5,0.2,0.00035,0.2025,0.0203425292427974,-0.010900035058209554
Fixed-uncertain VIFD,525,44.841690048857224,29.57645193466228,0.0,0.007162219865949279,0.433145146320009,0.009783196904923998,3.6854435604289005e-05,0.010685481037507287,3.5,0.2,0.00035,0.2067,0.02291564041651506,-0.005235389262875981
Fixed-uncertain VIFD,530,44.97409981870947,29.600744134458726,0.0,0.0071654291194101485,0.4344914038052651,0.009751686490156088,3.6815382348878306e-05,0.010631086945583387,3.5,0.2,0.00035,0.2033,0.02247462251812471,-0.007054498113112156
Fixed-uncertain VIFD,535,45.09009053070966,29.623195235994753,0.0004,0.007158166540481099,0.43591166715314567,0.009679977014985859,3.653079779540647e-05,0.010437659958175726,3.5,0.2,0.00035,0.2039,0.02030344481896535,-0.002864591457856748
Fixed-uncertain VIFD,540,45.21155019280992,29.64620693019597,0.0009,0.0071377590485054935,0.4358341201094264,0.009711230035292256,3.6408618506960086e-05,0.010525025130539947,3.5,0.2,0.00035,0.2061,0.02133610810656878,-0.0040176756236430826
Fixed-uncertain VIFD,545,45.3385108110133,29.670053590991436,0.0013,0.007132978870405903,0.4367101620270695,0.009726732227286879,3.642997800806636e-05,0.010623141085060293,3.5,0.2,0.00035,0.2003,0.022352845725638386,-0.005100201003285224
Fixed-uncertain VIFD,550,45.452875007471945,29.692596769658877,0.0017,0.00708158511938353,0.4346861874173916,0.009733181409996017,3.6121336311006444e-05,0.010740762541961475,3.5,0.2,0.00035,0.2073,0.021268434478499958,-0.00649104766291185
Fixed-uncertain VIFD,555,45.56974386670302,29.71532914866228,0.0023,0.007085056109047619,0.436524606176974,0.009735812586162067,3.616798370621346e-05,0.010813882611815144,3.5,0.2,0.00035,0.2015,0.02205412354732411,-0.0036682778623427868
Fixed-uncertain VIFD,560,45.69483383335899,29.73912536514316,0.0027,0.007081007461989297,0.437242141481003,0.009686450856483998,3.607992487318372e-05,0.010936906295494705,3.5,0.2,0.00035,0.2006,0.022695127522092882,-0.006514299836335985
Fixed-uncertain VIFD,565,45.82024593193286,29.76292726663702,0.0031,0.007091244144812788,0.4398612138029357,0.009649748316368733,3.610483498396994e-05,0.011154573069718666,3.5,0.2,0.00035,0.2005,0.0191605522747959,-0.002001443111660845
Fixed-uncertain VIFD,570,45.93468927718292,29.785477758233085,0.0035,0.007081328636536058,0.44029631997031177,0.00968000877526495,3.614967959474741e-05,0.011605119511064412,3.5,0.2,0.00035,0.1994,0.020035548049842356,-0.0033060137050333924
Fixed-uncertain VIFD,575,46.05066835918997,29.808176028319448,0.004,0.007065043218325101,0.4403443159629054,0.0096979139745151,3.608412842977883e-05,0.012122187169554627,3.5,0.2,0.00035,0.2046,0.01876353942346229,-0.005034865445136113
Fixed-uncertain VIFD,580,46.17210157993125,29.831528722625137,0.0045,0.007080560838524887,0.4427572113304386,0.009727092049897391,3.619489942944474e-05,0.012703654474001227,3.5,0.2,0.00035,0.2012,0.02143283215518315,-0.0038406183779529112
Fixed-uncertain VIFD,585,46.29025287837264,29.85461060001508,0.0049,0.00707119303993234,0.4431041146537602,0.009668334224723827,3.5950326277986847e-05,0.013267470122140957,3.5,0.2,0.00035,0.2006,0.022613294135104142,-0.006393488295496546
Fixed-uncertain VIFD,590,46.41060224760481,29.87800384573865,0.0052,0.007069947960108493,0.4442450314953901,0.009680774849748858,3.604226904090676e-05,0.014109387862588784,3.5,0.2,0.00035,0.1963,0.022178605596151715,-0.007386479840966104
Fixed-uncertain VIFD,595,46.52404951361921,29.90063040178714,0.0057,0.007100178168433723,0.4476131684308047,0.009717184732533853,3.626438866420597e-05,0.01508630001857866,3.5,0.2,0.00035,0.1951,0.024112321086020835,-0.00651143650915911
Fixed-uncertain VIFD,600,46.65870205735224,29.925551024209952,0.0063,0.007110480667164384,0.4496104616538817,0.009701847867937596,3.622633620181795e-05,0.016316438291958574,3.5,0.2,0.00035,0.2046,0.023026040808323288,-0.006448106044696284
Fixed-uncertain VIFD,605,46.78295541168111,29.949318697525822,0.0065,0.0071130236122303615,0.45099772505379515,0.009737609079975236,3.685988227374518e-05,0.01774165430367418,3.5,0.2,0.00035,0.2036,0.02210544718342159,-0.00724318211047369
Fixed-uncertain VIFD,610,46.903529819107426,29.972765511130994,0.0071,0.007087409592234382,0.45083285209858603,0.00969921534628172,3.6031073898567334e-05,0.019086105160483195,3.5,0.2,0.00035,0.1993,0.022127367806321498,-0.00657875867199208
Fixed-uncertain VIFD,615,47.02234068588198,29.99604647828474,0.0075,0.007097646818338525,0.45322233328856254,0.009733441911005352,3.6446055456986906e-05,0.020834797308767153,3.5,0.2,0.00035,0.2014,0.01838570783383696,-0.003508991803479743
Fixed-uncertain VIFD,620,47.132342809919514,30.018418122571767,0.0079,0.007110927138694507,0.45595351307949267,0.009754599324597197,3.7677131186263e-05,0.02263725208941137,3.5,0.2,0.00035,0.2005,0.019379392561036414,0.000341475270084106
Fixed-uncertain VIFD,625,47.24208320478934,30.040755194951664,0.0082,0.007127842905354405,0.4579591089595763,0.009659770328384873,3.725674947006857e-05,0.02446366427664566,3.5,0.2,0.00035,0.1987,0.023947744672667866,-0.001936965820273571
Fixed-uncertain VIFD,630,47.36281938677888,30.064297327118744,0.0087,0.0071173478056906075,0.4574981048878184,0.009690295917004004,3.733000882200178e-05,0.026757706444304717,3.5,0.2,0.00035,0.2014,0.02529071529364727,-0.009314797449098236
Fixed-uncertain VIFD,635,47.49252234481,30.08873202835965,0.0094,0.007126637307113171,0.4603200666515448,0.009755068842814976,3.7517277872403235e-05,0.02958071700939068,3.5,0.2,0.00035,0.2037,0.02258513187916805,-0.0035975289678228275
Fixed-uncertain VIFD,640,47.60806700691275,30.111754651847598,0.0095,0.007126428862033008,0.4618178699052513,0.009731024804676879,3.749383806376551e-05,0.03203379168570261,3.5,0.2,0.00035,0.2041,0.023449821660328503,-0.00290618848082225
Fixed-uncertain VIFD,645,47.73048369719083,30.135555328235693,0.0099,0.007125246040614924,0.4629551766455611,0.009805217856278277,3.9929923568245275e-05,0.035251583001232545,3.5,0.2,0.00035,0.1965,0.02356503084761439,-0.0032945016706193886
Fixed-uncertain VIFD,650,47.851065352768195,30.15924399770226,0.0106,0.00713668230932164,0.4663166245490283,0.009787113291142322,4.0316390379224584e-05,0.038470859424536166,3.5,0.2,0.00035,0.2018,0.019373873949647565,0.004488351696037883
Fixed-uncertain VIFD,655,47.97257316202701,30.18305672655849,0.0108,0.007157176911705455,0.46963614455612107,0.009813882835020934,3.946019764291451e-05,0.04213225760045298,3.5,0.2,0.00035,0.2036,0.022910276273442692,0.00841273060651345
Fixed-uncertain VIFD,660,48.07654960539641,30.204975140884216,0.0111,0.007141797479134977,0.4694738184267612,0.009890106044812996,4.197813375490103e-05,0.04554333950962907,3.5,0.2,0.00035,0.1977,0.023011053562927056,0.0058722617051770445
Fixed-uncertain VIFD,665,48.18463381934196,30.22733727738568,0.0115,0.007103801991280735,0.4682253192754969,0.009830119665269537,4.5992504088789654e-05,0.04917587156132951,3.5,0.2,0.00035,0.1985,0.02511247432054583,0.005640208593154181
Fixed-uncertain VIFD,670,48.29944428697392,30.250502731749606,0.012,0.007112915879939527,0.47072277018759623,0.009835827778845393,4.591204753779024e-05,0.053326001480638936,3.5,0.2,0.00035,0.2076,0.022480735873074247,0.009321548882325354
Fixed-uncertain VIFD,675,48.41013673875114,30.273315602364832,0.0126,0.007113031075149389,0.47223726943582917,0.009836169007968146,4.731671271748637e-05,0.057597424076282745,3.5,0.2,0.00035,0.2006,0.022932765540985396,0.010519093667568362
Fixed-uncertain VIFD,680,48.520268070777085,30.296223350995067,0.0129,0.0071263176948764195,0.47487153745493343,0.009870760940319794,4.213934770758885e-05,0.06219620872939611,3.5,0.2,0.00035,0.2008,0.024620585513020397,0.012953767782543995
Fixed-uncertain VIFD,685,48.63023717560284,30.31917661746689,0.0133,0.007140415617759811,0.47832601958724646,0.00983146049134285,4.766540603216601e-05,0.06688159251569889,3.5,0.2,0.00035,0.2017,0.0242567129166978,0.020571859091280884
Fixed-uncertain VIFD,690,48.73750029923636,30.341927368382493,0.0135,0.007124191265988749,0.4794225546584888,0.00983384213867791,4.2993785954673136e-05,0.07186978609717708,3.5,0.2,0.00035,0.2031,0.027844704460862346,0.02577131650348712
Fixed-uncertain VIFD,695,48.84638965998097,30.364904484855977,0.0139,0.007149526021981578,0.4830806989701853,0.009859800030037828,5.225210355253897e-05,0.07719935183163913,3.5,0.2,0.00035,0.2015,0.029252637788197405,0.029381868672699256
Fixed-uncertain VIFD,700,48.96029370965579,30.388536331855295,0.0142,0.007157145011582766,0.4860221774418848,0.009820558933672629,6.218606079520423e-05,0.08315756229581865,3.5,0.2,0.00035,0.1944,0.031071242061914507,0.035394124546497055
Fixed-uncertain VIFD,705,49.06572875037647,30.411283428544895,0.0148,0.007176072156561472,0.48989894782385845,0.009826667133156799,5.553268584311137e-05,0.0889778175938661,3.5,0.2,0.00035,0.1974,0.030147943047524533,0.04284786186951592
Fixed-uncertain VIFD,710,49.15685931276353,30.432588114050585,0.015,0.0071979106182845495,0.4927204022671622,0.009814799347780444,5.988209321535306e-05,0.09439082780537619,3.5,0.2,0.00035,0.1978,0.030731127722600664,0.043179945768165494
Fixed-uncertain VIFD,715,49.2517593810157,30.45424003338989,0.0154,0.007193877216454557,0.495173811393058,0.009753046230812142,5.995926506060098e-05,0.10010021543008313,3.5,0.2,0.00035,0.2018,0.0318756817685455,0.051561422136271844
Fixed-uncertain VIFD,720,49.36410808758051,30.477839301697042,0.0159,0.007180616623982736,0.49610237450132855,0.009746597819646236,6.62252243870483e-05,0.1072081850764149,3.5,0.2,0.00035,0.2019,0.03700192412532654,0.05396384037788581
Fixed-uncertain VIFD,725,49.46128395282842,30.499884383217974,0.0166,0.007206020476854306,0.49899640042977644,0.009740524178937188,6.0906261523734664e-05,0.11376199470042497,3.5,0.2,0.00035,0.2015,0.037068524579112166,0.05285209593643664
Fixed-uncertain VIFD,730,49.56456528046003,30.52274315811085,0.0171,0.00718279573091617,0.4994992001651627,0.009736524979804387,6.186917977688825e-05,0.12094028231900353,3.5,0.2,0.00035,0.1942,0.03791192906984492,0.05699441784096601
Fixed-uncertain VIFD,735,49.652572885568766,30.544057056248594,0.0179,0.007182054170305191,0.5036067386674047,0.009787286206544534,7.315895489218187e-05,0.12755456812180077,3.5,0.2,0.00035,0.1978,0.038781661154206136,0.07287631807523993
Fixed-uncertain VIFD,740,49.74442024290357,30.565830014836266,0.0184,0.007212811840236658,0.5088660490640816,0.009807116451514645,7.276619083000059e-05,0.13470910282287576,3.5,0.2,0.00035,0.194,0.040684911700039,0.08272972424752864
Fixed-uncertain VIFD,745,49.8520883750999,30.589432793892332,0.0194,0.00722297196804696,0.5111026704973052,0.009868365732249558,6.719243502741682e-05,0.14335722745524998,3.5,0.2,0.00035,0.2017,0.04069624132208731,0.08286439948261362
Fixed-uncertain VIFD,750,49.95949924851003,30.61305444065567,0.0199,0.007226205872665395,0.5122777980643519,0.009843926857483823,6.0887863969138577e-05,0.15230961839586912,3.5,0.2,0.00035,0.2026,0.03978565473970942,0.08023953913275642
Fixed-uncertain VIFD,755,50.06490299210664,30.636498471555033,0.0206,0.0072567224625168575,0.5163729039651663,0.009903223443156313,7.837325915275766e-05,0.16172726289229092,3.5,0.2,0.00035,0.1961,0.04084886783999195,0.08238059463520951
Fixed-uncertain VIFD,760,50.15904684879231,30.658842264573508,0.0213,0.007288277625985609,0.5210390745838491,0.009926649069297402,8.305005472450086e-05,0.17051394087043237,3.5,0.2,0.00035,0.2052,0.041931108974153836,0.08794828944945907
Fixed-uncertain VIFD,765,50.26342419373698,30.682457248304587,0.022,0.007301120245782957,0.5237173506019405,0.009919013735245053,8.721069370726733e-05,0.18044930401033363,3.5,0.2,0.00035,0.2085,0.042968596232210735,0.08969928092852492
Fixed-uncertain VIFD,770,50.35071533689741,30.704142857653014,0.0228,0.007316845393353754,0.5277060705448047,0.00994251127344886,6.135247506819619e-05,0.18934489369330343,3.5,0.2,0.00035,0.1985,0.04508558224137159,0.09701324553858874
Fixed-uncertain VIFD,775,50.44285057302533,30.72620833693167,0.0235,0.007340494441766589,0.5323264578672166,0.009964311456938279,0.00010377824392749777,0.19894471146788512,3.5,0.2,0.00035,0.2003,0.047040939544607856,0.10410865515964063
Fixed-uncertain VIFD,780,50.53820136598218,30.748756381382613,0.024,0.0073685566252911115,0.5371563089150091,0.009986612382246466,0.00010989448988176462,0.20913853335074656,3.5,0.2,0.00035,0.1974,0.04913361852003313,0.1107049158702955
Fixed-uncertain VIFD,785,50.63871368286576,30.77192653971021,0.025,0.007370341976461764,0.54167885814124,0.009929647791522821,0.00011981738301355573,0.22004388066297606,3.5,0.2,0.00035,0.2023,0.05012853753304437,0.12547798639373844
Fixed-uncertain VIFD,790,50.72408869567777,30.793469292905492,0.0255,0.0073914190266437,0.5466659831756229,0.0098630158280562,9.71825255234155e-05,0.22996009406886228,3.5,0.2,0.00035,0.2044,0.051988511522654594,0.13542302238284262
Fixed-uncertain VIFD,795,50.81974030279648,30.81646206272144,0.0264,0.007396318791716567,0.5497139335813915,0.009843949712714272,0.0001017680328840328,0.24142744198331817,3.5,0.2,0.00035,0.2047,0.05546081381721221,0.14082315944468898
Fixed-uncertain VIFD,800,50.90751028743327,30.838646694638772,0.0269,0.007427927531868366,0.5559024142759673,0.009862723726273602,9.92637023915776e-05,0.25270904915023706,3.5,0.2,0.00035,0.2005,0.060184158861060946,0.15152476412582153
Fixed-uncertain VIFD,805,50.99412790849598,30.86074436413842,0.0275,0.0074264856077895895,0.559142672328217,0.009872888755562997,0.00010189200991727781,0.2640845085532183,3.5,0.2,0.00035,0.2018,0.06092551942041502,0.15937514279278336
Fixed-uncertain VIFD,810,51.09174810084571,30.884096529222862,0.0282,0.007473466452372824,0.5655099735747877,0.00987052368988683,0.00011436805660574323,0.27733569209260756,3.5,0.2,0.00035,0.191,0.06285183572610212,0.1643464447852716
Fixed-uncertain VIFD,815,51.168176400760096,30.905313423488412,0.0287,0.007452793790580636,0.5673542301355526,0.009944097148916742,0.00012445209243996743,0.28857488649349455,3.5,0.2,0.00035,0.2033,0.06619084889041374,0.1709754282957588
Fixed-uncertain VIFD,820,51.24765100066904,30.92692598739827,0.0295,0.007448463620253325,0.5710228608100459,0.009904832612108217,0.00011494758932037967,0.300324311631742,3.5,0.2,0.00035,0.2034,0.07181274705638445,0.18077495580250905
Fixed-uncertain VIFD,825,51.33574784424073,30.949613983200425,0.0299,0.007494446732497198,0.5785681832939537,0.0098462572276973,0.00012072709962803322,0.31356094708109844,3.5,0.2,0.00035,0.2007,0.07039312536538284,0.19193948706247393
Fixed-uncertain VIFD,830,51.43974562717925,30.974138156282937,0.0307,0.007512741087436393,0.5838512394513935,0.009902073264750722,0.0001383711402111403,0.32968185343781753,3.5,0.2,0.00035,0.2022,0.07373674495925248,0.19955747830023696
Fixed-uncertain VIFD,835,51.52118317363229,30.99605648047491,0.0312,0.007541918811959108,0.5897911452358051,0.009875899972776256,0.00012568930419687936,0.3428408104275827,3.5,0.2,0.00035,0.1989,0.07599463761012866,0.2076616156036897
Fixed-uncertain VIFD,840,51.602797499135,31.01812195759517,0.032,0.00754114772221059,0.5938410840596883,0.009897108000091883,0.00014518693364361235,0.3564636138177627,3.5,0.2,0.00035,0.2003,0.07643503806359586,0.2162702049344847
Fixed-uncertain VIFD,845,51.67237980557653,31.038972008317774,0.0324,0.007582303882864744,0.6001408431714768,0.00999681039370195,0.00013257628596376894,0.3689596163686456,3.5,0.2,0.00035,0.1974,0.0779327756825187,0.2216680363916448
Fixed-uncertain VIFD,850,51.7516665744213,31.061000490133836,0.0334,0.0076089747702715455,0.6068077032199053,0.009970516988844144,0.00018679350848900496,0.3831640257397089,3.5,0.2,0.00035,0.2016,0.08085667101758887,0.23230407859528135
Fixed-uncertain VIFD,855,51.82035658763924,31.08201378299246,0.034,0.007639737089168116,0.6131433000704458,0.010006735330645406,0.0001566861249091727,0.3964944460142501,3.5,0.2,0.00035,0.1991,0.08073410351004252,0.24018385041487356
Fixed-uncertain VIFD,860,51.89678413511635,31.10392033712839,0.0351,0.00765612443140788,0.6182437652459785,0.010071420970464429,0.00016735234666075515,0.4114108374662864,3.5,0.2,0.00035,0.203,0.08335661495537278,0.24569764489252713
Fixed-uncertain VIFD,865,51.967554155076776,31.12532669990429,0.0356,0.007679397035687154,0.6244765922911512,0.010044301264633862,0.00014344293488692772,0.42580018258549107,3.5,0.2,0.00035,0.1977,0.08491858333819967,0.25430305225794536
Fixed-uncertain VIFD,870,52.03796737465782,31.146649208788556,0.0359,0.007710222499258454,0.6322820466423216,0.00995324318878466,0.00015833931219017615,0.4402801016650698,3.5,0.2,0.00035,0.1918,0.08521434738650864,0.26675603938232195
Fixed-uncertain VIFD,875,52.109667961206625,31.16822570750087,0.0365,0.007733361590792083,0.6384890956089392,0.009968877378774985,0.0001625192233493094,0.45551932490014946,3.5,0.2,0.00035,0.1975,0.0862973234475319,0.2746891897401317
Fixed-uncertain VIFD,880,52.19455844365995,31.191264022780018,0.037,0.007780796917369656,0.6461354861554488,0.01000820302768676,0.00017464859410798418,0.47346426144307097,3.5,0.2,0.00035,0.1986,0.08711872972466199,0.2789413223315405
Fixed-uncertain VIFD,885,52.262466204741635,31.212508787371217,0.0375,0.007818924649645148,0.6544408828250385,0.009943246135586142,0.00017915838567085816,0.4886385318082918,3.5,0.2,0.00035,0.2094,0.09127742907446895,0.290244309470106
Fixed-uncertain VIFD,890,52.32458895229222,31.233247949347202,0.0381,0.0078490285123143,0.661074524089111,0.009947612383584298,0.0001816774017466508,0.5033674286836827,3.5,0.2,0.00035,0.1929,0.09448374145744834,0.29570612626480375
Fixed-uncertain VIFD,895,52.400310610857,31.2556506653269,0.0386,0.007866873330155223,0.6680330750918011,0.009911159537650604,0.00018944113753571274,0.5211972663019869,3.5,0.2,0.00035,0.1966,0.09459016701653089,0.3050496377195374
Fixed-uncertain VIFD,900,52.456663186617575,31.276029444155995,0.0394,0.007868770399285888,0.6731155133900456,0.009928882353288825,0.00016982082775176432,0.5357240019908927,3.5,0.2,0.00035,0.2052,0.09611346293984965,0.31198231877218324
Fixed-uncertain VIFD,905,52.510943513958345,31.296143955162382,0.0397,0.007889410021330473,0.6801567504614053,0.009926103580111433,0.00019194059588068758,0.5501761248037735,3.5,0.2,0.00035,0.1996,0.09843785087852613,0.32107231590020313
Fixed-uncertain VIFD,910,52.57850700864967,31.317820283270155,0.0404,0.007903550352326946,0.6860831076103875,0.009941189706651445,0.00016775041824469301,0.56761589118716,3.5,0.2,0.00035,0.2027,0.09848245546690779,0.3258022328496793
Fixed-uncertain VIFD,915,52.63576624674996,31.338417206286085,0.0412,0.007931785697183107,0.693863664024803,0.010037539063604285,0.00014280442625542935,0.5835367816125021,3.5,0.2,0.00035,0.1934,0.1007115558027619,0.33284005810018896
Fixed-uncertain VIFD,920,52.70548986750262,31.360332897012594,0.0414,0.007951006056292209,0.7017140800023762,0.010061846410844533,0.00021395527310158529,0.6020703362128311,3.5,0.2,0.00035,0.2013,0.10161837868487769,0.34235054685392324
Fixed-uncertain VIFD,925,52.76798612987521,31.381490940091204,0.0422,0.007963349152581477,0.7082405370877146,0.01010084616358406,0.00020384814551023878,0.6195702389126091,3.5,0.2,0.00035,0.1985,0.10473877756724853,0.3473478278427613
Fixed-uncertain VIFD,930,52.83213809636746,31.402974810780385,0.0428,0.007983616593590905,0.7146891973077648,0.010107135277307167,0.00021124322200351094,0.6379172052884579,3.5,0.2,0.00035,0.1939,0.10850563753453778,0.35075281902829475
Fixed-uncertain VIFD,935,52.88625818989036,31.423461013739683,0.0437,0.008013442501820319,0.7225365848196484,0.01014729771758239,0.00019476847789527812,0.6543870917934953,3.5,0.2,0.00035,0.1917,0.11039536188983065,0.35574105490414043
Fixed-uncertain VIFD,940,52.94681266138628,31.444534728880406,0.0441,0.008049461099947815,0.7322401411004685,0.010126043435683268,0.0002168793828336532,0.6722174784048697,3.5,0.2,0.00035,0.2072,0.11199887763162941,0.36652294912071254
Fixed-uncertain VIFD,945,53.01489958909287,31.466617944805627,0.0446,0.008058774254155202,0.7390462948751078,0.01008060295131,0.00023220268405280053,0.6924678499125745,3.5,0.2,0.00035,0.1952,0.11344711283723533,0.37173438367174966
Fixed-uncertain VIFD,950,53.068263995271934,31.48719843435123,0.0451,0.008079098228587853,0.7456161053101358,0.010101077118516814,0.0002204754001346548,0.7099094523415641,3.5,0.2,0.00035,0.1974,0.11475266343064491,0.3745276470678171
Fixed-uncertain VIFD,955,53.11444936105064,31.506990483862936,0.0461,0.008105603597949852,0.7549727013950541,0.010060364867378565,0.00023471680805369326,0.7257601556906866,3.5,0.2,0.00035,0.1982,0.11791661471317924,0.38384011539731633
Fixed-uncertain VIFD,960,53.17030746242079,31.528024010316074,0.0466,0.008133370907673958,0.763648696206967,0.010080264852462831,0.000212312194703326,0.7447554360713727,3.5,0.2,0.00035,0.2023,0.11885896523376092,0.38942208774738546
Fixed-uncertain VIFD,965,53.21473053665272,31.54795770017674,0.047,0.008196467119812253,0.7735511204312855,0.010096983408382531,0.00022346417094443267,0.7613825959064534,3.5,0.2,0.00035,0.202,0.12095244303321846,0.3915982711971582
Fixed-uncertain VIFD,970,53.26663411226775,31.568939453854867,0.0474,0.008217758527364862,0.7816478889699809,0.010106465884713964,0.0002896752082798609,0.780667887743443,3.5,0.2,0.00035,0.194,0.1228885051763979,0.3975089626037216
Fixed-uncertain VIFD,975,53.3142541871359,31.589354449168766,0.0481,0.008270743586065886,0.7913839620300945,0.01012270156484653,0.00026061280323275024,0.7988327999415578,3.5,0.2,0.00035,0.2003,0.12419281350750215,0.4002112220874242
Fixed-uncertain VIFD,980,53.354666105481115,31.609128939052376,0.0485,0.008325418189036126,0.8018635429587925,0.010151516493814496,0.0002621510425548102,0.8157035888941966,3.5,0.2,0.00035,0.2012,0.12657613661836356,0.4046252132712627
